date,s07,prior,together
2013-04-26,100.0,65.0,165.0
2013-04-29,300.0,-240.0,60.0
2013-04-30,-240.0,-350.0,-590.0
2013-05-01,-115.0,-35.0,-150.0
2013-05-02,525.0,10.0,535.0
2013-05-03,200.0,0.0,200.0
2013-05-06,-35.0,-110.0,-145.0
2013-05-07,110.0,0.0,110.0
2013-05-08,-355.0,-165.0,-520.0
2013-05-09,85.0,30.0,115.0
2013-05-10,65.0,5.0,70.0
2013-05-13,80.0,-20.0,60.0
2013-05-14,335.0,0.0,335.0
2013-05-15,80.0,275.0,355.0
2013-05-16,-135.0,70.0,-65.0
2013-05-17,-140.0,0.0,-140.0
2013-05-20,140.0,-290.0,-150.0
2013-05-21,-35.0,-260.0,-295.0
2013-05-22,-270.0,285.0,15.0
2013-05-23,355.0,-90.0,265.0
2013-05-24,5.0,65.0,70.0
2013-05-28,65.0,-90.0,-25.0
2013-05-29,25.0,160.0,185.0
2013-05-30,335.0,-10.0,325.0
2013-05-31,-500.0,135.0,-365.0
2013-06-03,545.0,-25.0,520.0
2013-06-04,-10.0,-205.0,-215.0
2013-06-05,235.0,180.0,415.0
2013-06-06,70.0,-95.0,-25.0
2013-06-07,-515.0,0.0,-515.0
2013-06-10,-155.0,-75.0,-230.0
2013-06-11,-615.0,-695.0,-1310.0
2013-06-12,455.0,570.0,1025.0
2013-06-14,265.0,-530.0,-265.0
2013-06-17,280.0,80.0,360.0
2013-06-18,365.0,260.0,625.0
2013-06-19,25.0,260.0,285.0
2013-06-20,270.0,265.0,535.0
2013-06-21,-795.0,420.0,-375.0
2013-06-24,305.0,265.0,570.0
2013-06-25,-325.0,-65.0,-390.0
2013-06-26,-180.0,5.0,-175.0
2013-06-27,30.0,80.0,110.0
2013-06-28,280.0,-150.0,130.0
2013-07-01,210.0,295.0,505.0
2013-07-02,240.0,-175.0,65.0
2013-07-03,365.0,300.0,665.0
2013-07-05,-295.0,395.0,100.0
2013-07-08,-355.0,-305.0,-660.0
2013-07-09,-130.0,-40.0,-170.0
2013-07-10,130.0,-65.0,65.0
2013-07-16,135.0,-190.0,-55.0
2013-07-17,45.0,-115.0,-70.0
2013-07-18,-135.0,-25.0,-160.0
2013-07-19,-70.0,-30.0,-100.0
2013-07-22,-25.0,-115.0,-140.0
2013-07-23,255.0,15.0,270.0
2013-07-24,65.0,0.0,65.0
2013-07-25,180.0,0.0,180.0
2013-07-26,145.0,-225.0,-80.0
2013-07-29,-145.0,-140.0,-285.0
2013-07-30,-240.0,185.0,-55.0
2013-07-31,0.0,-200.0,-200.0
2013-08-01,15.0,-65.0,-50.0
2013-08-02,-110.0,-190.0,-300.0
2013-08-05,-25.0,-10.0,-35.0
2013-08-06,320.0,5.0,325.0
2013-08-07,240.0,-160.0,80.0
2013-08-08,30.0,200.0,230.0
2013-08-09,230.0,0.0,230.0
2013-08-12,420.0,-390.0,30.0
2013-08-13,75.0,245.0,320.0
2013-08-14,-225.0,-95.0,-320.0
2013-08-15,45.0,-160.0,-115.0
2013-08-16,-165.0,50.0,-115.0
2013-08-19,-450.0,0.0,-450.0
2013-08-20,205.0,210.0,415.0
2013-08-21,120.0,-315.0,-195.0
2013-08-22,110.0,-15.0,95.0
2013-08-23,-130.0,-55.0,-185.0
2013-08-26,-335.0,65.0,-270.0
2013-08-27,40.0,-165.0,-125.0
2013-08-28,90.0,220.0,310.0
2013-08-29,625.0,240.0,865.0
2013-08-30,375.0,160.0,535.0
2013-09-03,-295.0,180.0,-115.0
2013-09-04,335.0,435.0,770.0
2013-09-05,-90.0,-130.0,-220.0
2013-09-06,-35.0,-650.0,-685.0
2013-09-09,70.0,160.0,230.0
2013-09-10,-85.0,55.0,-30.0
2013-09-11,20.0,0.0,20.0
2013-09-12,-45.0,-200.0,-245.0
2013-09-13,90.0,40.0,130.0
2013-09-16,310.0,0.0,310.0
2013-09-18,30.0,80.0,110.0
2013-09-19,-175.0,45.0,-130.0
2013-09-20,70.0,240.0,310.0
2013-09-23,-590.0,-270.0,-860.0
2013-09-24,-200.0,-345.0,-545.0
2013-09-25,-80.0,-35.0,-115.0
2013-09-26,-15.0,10.0,-5.0
2013-09-27,-305.0,60.0,-245.0
2013-09-30,-610.0,-110.0,-720.0
2013-10-01,305.0,-120.0,185.0
2013-10-02,200.0,-10.0,190.0
2013-10-03,-535.0,-125.0,-660.0
2013-10-04,-295.0,-10.0,-305.0
2013-10-07,-290.0,20.0,-270.0
2013-10-08,-865.0,330.0,-535.0
2013-10-09,635.0,-60.0,575.0
2013-10-10,155.0,40.0,195.0
2013-10-11,290.0,-230.0,60.0
2013-10-14,245.0,200.0,445.0
2013-10-15,-330.0,-115.0,-445.0
2013-10-16,330.0,0.0,330.0
2013-10-17,-485.0,270.0,-215.0
2013-10-18,-245.0,-40.0,-285.0
2013-10-21,-45.0,-55.0,-100.0
2013-10-22,-470.0,-65.0,-535.0
2013-10-23,-220.0,-60.0,-280.0
2013-10-24,-285.0,75.0,-210.0
2013-10-25,80.0,0.0,80.0
2013-10-29,-310.0,160.0,-150.0
2013-10-30,130.0,165.0,295.0
2013-10-31,-315.0,70.0,-245.0
2013-11-01,-365.0,-210.0,-575.0
2013-11-04,215.0,185.0,400.0
2013-11-05,-315.0,25.0,-290.0
2013-11-06,240.0,-95.0,145.0
2013-11-07,-890.0,15.0,-875.0
2013-11-12,255.0,0.0,255.0
2013-11-13,385.0,120.0,505.0
2013-11-14,-395.0,120.0,-275.0
2013-11-15,-55.0,50.0,-5.0
2013-11-18,-130.0,-120.0,-250.0
2013-11-19,-35.0,-95.0,-130.0
2013-11-20,65.0,0.0,65.0
2013-11-21,125.0,0.0,125.0
2013-11-22,110.0,0.0,110.0
2013-11-25,-135.0,-100.0,-235.0
2013-11-26,125.0,-45.0,80.0
2013-11-27,240.0,0.0,240.0
2013-11-29,175.0,0.0,175.0
2013-12-02,165.0,130.0,295.0
2013-12-03,-85.0,245.0,160.0
2013-12-04,-415.0,620.0,205.0
2013-12-05,-230.0,0.0,-230.0
2013-12-06,60.0,0.0,60.0
2013-12-09,-190.0,0.0,-190.0
2013-12-10,-180.0,-25.0,-205.0
2013-12-13,-300.0,-65.0,-365.0
2013-12-16,180.0,0.0,180.0
2013-12-17,185.0,175.0,360.0
2013-12-18,220.0,35.0,255.0
2013-12-19,-45.0,-10.0,-55.0
2013-12-20,520.0,-220.0,300.0
2013-12-23,-155.0,15.0,-140.0
2013-12-24,-90.0,0.0,-90.0
2013-12-30,0.0,0.0,0.0
2014-01-02,130.0,0.0,130.0
2014-01-03,305.0,495.0,800.0
2014-01-06,-470.0,-395.0,-865.0
2014-01-07,-385.0,0.0,-385.0
2014-01-08,240.0,0.0,240.0
2014-01-09,595.0,-180.0,415.0
2014-01-10,-590.0,0.0,-590.0
2014-01-13,130.0,-105.0,25.0
2014-01-14,695.0,0.0,695.0
2014-01-15,-260.0,0.0,-260.0
2014-01-16,-5.0,90.0,85.0
2014-01-17,-90.0,0.0,-90.0
2014-01-21,-445.0,0.0,-445.0
2014-01-22,-70.0,0.0,-70.0
2014-01-23,110.0,170.0,280.0
2014-01-24,695.0,180.0,875.0
2014-02-03,-890.0,430.0,-460.0
2014-02-04,120.0,-25.0,95.0
2014-02-05,-335.0,165.0,-170.0
2014-02-06,430.0,0.0,430.0
2014-02-07,250.0,0.0,250.0
2014-02-10,210.0,0.0,210.0
2014-02-11,-360.0,25.0,-335.0
2014-02-12,-165.0,0.0,-165.0
2014-02-13,705.0,0.0,705.0
2014-02-14,-175.0,0.0,-175.0
2014-02-18,175.0,-280.0,-105.0
2014-02-19,40.0,0.0,40.0
2014-02-20,-200.0,0.0,-200.0
2014-02-21,-145.0,240.0,95.0
2014-02-24,460.0,0.0,460.0
2014-02-25,-125.0,0.0,-125.0
2014-02-26,55.0,0.0,55.0
2014-02-27,120.0,185.0,305.0
2014-02-28,175.0,-10.0,165.0
2014-03-03,-40.0,0.0,-40.0
2014-03-04,95.0,0.0,95.0
2014-03-05,-70.0,0.0,-70.0
2014-03-06,-25.0,0.0,-25.0
2014-03-07,740.0,0.0,740.0
2014-03-10,-70.0,0.0,-70.0
2014-03-11,-115.0,195.0,80.0
2014-03-12,-610.0,-750.0,-1360.0
2014-03-14,-220.0,0.0,-220.0
2014-03-17,125.0,-85.0,40.0
2014-03-18,630.0,110.0,740.0
2014-03-19,70.0,0.0,70.0
2014-03-20,130.0,0.0,130.0
2014-03-21,535.0,0.0,535.0
2014-03-24,-1315.0,895.0,-420.0
2014-03-25,-515.0,15.0,-500.0
2014-03-26,-320.0,55.0,-265.0
2014-03-27,-380.0,125.0,-255.0
2014-03-28,-515.0,0.0,-515.0
2014-03-31,-95.0,25.0,-70.0
2014-04-01,415.0,0.0,415.0
2014-04-02,-175.0,0.0,-175.0
2014-04-03,325.0,-315.0,10.0
2014-04-04,1345.0,-1245.0,100.0
2014-04-07,70.0,0.0,70.0
2014-04-08,-575.0,-235.0,-810.0
2014-04-09,-165.0,0.0,-165.0
2014-04-10,1075.0,0.0,1075.0
2014-04-11,525.0,45.0,570.0
2014-04-14,-330.0,0.0,-330.0
2014-04-15,585.0,735.0,1320.0
2014-04-16,190.0,0.0,190.0
2014-04-17,-400.0,0.0,-400.0
2014-04-21,-145.0,20.0,-125.0
2014-04-22,315.0,0.0,315.0
2014-04-23,250.0,0.0,250.0
2014-04-24,205.0,-540.0,-335.0
2014-04-25,-510.0,225.0,-285.0
2014-04-28,320.0,0.0,320.0
2014-04-29,65.0,0.0,65.0
2014-04-30,-285.0,0.0,-285.0
2014-05-02,155.0,0.0,155.0
2014-05-05,-715.0,-25.0,-740.0
2014-05-06,205.0,0.0,205.0
2014-05-07,790.0,-685.0,105.0
2014-05-08,-1030.0,155.0,-875.0
2014-05-09,-65.0,-160.0,-225.0
2014-05-12,500.0,60.0,560.0
2014-05-13,-80.0,180.0,100.0
2014-05-14,-20.0,0.0,-20.0
2014-05-15,785.0,-190.0,595.0
2014-05-16,100.0,30.0,130.0
2014-05-19,675.0,0.0,675.0
2014-05-20,10.0,-185.0,-175.0
2014-05-21,125.0,0.0,125.0
2014-05-22,260.0,0.0,260.0
2014-05-23,135.0,0.0,135.0
2014-05-27,165.0,-175.0,-10.0
2014-05-28,-40.0,0.0,-40.0
2014-05-29,75.0,0.0,75.0
2014-05-30,5.0,0.0,5.0
2014-06-02,110.0,-150.0,-40.0
2014-06-03,75.0,0.0,75.0
2014-06-04,-470.0,0.0,-470.0
2014-06-05,85.0,0.0,85.0
2014-06-06,-110.0,0.0,-110.0
2014-06-09,-155.0,0.0,-155.0
2014-06-10,115.0,0.0,115.0
2014-06-13,-40.0,0.0,-40.0
2014-06-16,-115.0,315.0,200.0
2014-06-17,-105.0,0.0,-105.0
2014-06-18,145.0,0.0,145.0
2014-06-19,200.0,125.0,325.0
2014-06-23,90.0,0.0,90.0
2014-06-24,550.0,0.0,550.0
2014-06-25,370.0,205.0,575.0
2014-06-26,260.0,0.0,260.0
2014-06-27,75.0,0.0,75.0
2014-06-30,-220.0,0.0,-220.0
2014-07-01,475.0,0.0,475.0
2014-07-02,20.0,0.0,20.0
2014-07-03,-135.0,0.0,-135.0
2014-07-07,55.0,0.0,55.0
2014-07-08,895.0,0.0,895.0
2014-07-09,65.0,-220.0,-155.0
2014-07-10,-645.0,240.0,-405.0
2014-07-11,-50.0,80.0,30.0
2014-07-15,-570.0,455.0,-115.0
2014-07-16,165.0,0.0,165.0
2014-07-17,-505.0,575.0,70.0
2014-07-18,320.0,255.0,575.0
2014-07-21,-100.0,0.0,-100.0
2014-07-22,-215.0,-145.0,-360.0
2014-07-23,160.0,0.0,160.0
2014-07-24,-110.0,-150.0,-260.0
2014-07-25,165.0,-140.0,25.0
2014-07-28,-5.0,0.0,-5.0
2014-07-29,170.0,0.0,170.0
2014-07-30,-285.0,205.0,-80.0
2014-07-31,640.0,535.0,1175.0
2014-08-01,-160.0,-790.0,-950.0
2014-08-04,-110.0,0.0,-110.0
2014-08-05,-280.0,0.0,-280.0
2014-08-06,610.0,-40.0,570.0
2014-08-07,-230.0,-415.0,-645.0
2014-08-08,65.0,0.0,65.0
2014-08-11,335.0,0.0,335.0
2014-08-12,-170.0,0.0,-170.0
2014-08-13,380.0,0.0,380.0
2014-08-14,35.0,0.0,35.0
2014-08-18,-250.0,0.0,-250.0
2014-08-19,-95.0,0.0,-95.0
2014-08-20,90.0,0.0,90.0
2014-08-22,80.0,145.0,225.0
2014-08-25,-110.0,0.0,-110.0
2014-08-26,-25.0,-115.0,-140.0
2014-08-27,-10.0,-180.0,-190.0
2014-08-28,90.0,0.0,90.0
2014-08-29,10.0,0.0,10.0
2014-09-02,-90.0,-25.0,-115.0
2014-09-03,540.0,-135.0,405.0
2014-09-04,-310.0,-290.0,-600.0
2014-09-05,230.0,15.0,245.0
2014-09-08,160.0,0.0,160.0
2014-09-09,-5.0,-35.0,-40.0
2014-09-10,65.0,235.0,300.0
2014-09-12,140.0,-15.0,125.0
2014-09-15,730.0,65.0,795.0
2014-09-16,-425.0,-395.0,-820.0
2014-09-17,-135.0,-200.0,-335.0
2014-09-18,120.0,0.0,120.0
2014-09-19,200.0,0.0,200.0
2014-09-22,-600.0,0.0,-600.0
2014-09-23,200.0,-210.0,-10.0
2014-09-24,420.0,380.0,800.0
2014-09-25,1150.0,490.0,1640.0
2014-09-26,-15.0,0.0,-15.0
2014-09-29,-760.0,15.0,-745.0
2014-09-30,-300.0,125.0,-175.0
2014-10-01,530.0,0.0,530.0
2014-10-02,-640.0,0.0,-640.0
2014-10-03,-445.0,0.0,-445.0
2014-10-06,-345.0,0.0,-345.0
2014-10-07,80.0,80.0,160.0
2014-10-08,-110.0,-135.0,-245.0
2014-10-09,-155.0,485.0,330.0
2014-10-10,360.0,835.0,1195.0
2014-10-13,-265.0,-250.0,-515.0
2014-10-14,-180.0,0.0,-180.0
2014-10-15,-115.0,-1365.0,-1480.0
2014-10-16,970.0,0.0,970.0
2014-10-17,-560.0,260.0,-300.0
2014-10-20,-590.0,0.0,-590.0
2014-10-21,-590.0,470.0,-120.0
2014-10-22,-130.0,0.0,-130.0
2014-10-23,495.0,-380.0,115.0
2014-10-24,-275.0,0.0,-275.0
2014-10-27,210.0,0.0,210.0
2014-10-28,395.0,0.0,395.0
2014-10-29,25.0,-230.0,-205.0
2014-10-30,-70.0,0.0,-70.0
2014-10-31,35.0,0.0,35.0
2014-11-03,-180.0,0.0,-180.0
2014-11-04,-350.0,0.0,-350.0
2014-11-05,260.0,0.0,260.0
2014-11-06,-10.0,0.0,-10.0
2014-11-07,-220.0,0.0,-220.0
2014-11-10,345.0,0.0,345.0
2014-11-11,-145.0,0.0,-145.0
2014-11-12,150.0,-225.0,-75.0
2014-11-13,120.0,-30.0,90.0
2014-11-14,-230.0,0.0,-230.0
2014-11-17,-455.0,-390.0,-845.0
2014-11-18,205.0,30.0,235.0
2014-11-19,295.0,-140.0,155.0
2014-11-20,705.0,0.0,705.0
2014-11-21,330.0,0.0,330.0
2014-11-24,-305.0,0.0,-305.0
2014-11-25,-35.0,-70.0,-105.0
2014-11-26,-280.0,0.0,-280.0
2014-11-28,-330.0,0.0,-330.0
2014-12-01,-775.0,155.0,-620.0
2014-12-02,-180.0,0.0,-180.0
2014-12-03,25.0,0.0,25.0
2014-12-04,130.0,155.0,285.0
2014-12-05,-75.0,0.0,-75.0
2014-12-08,205.0,575.0,780.0
2014-12-09,260.0,-805.0,-545.0
2014-12-10,-405.0,30.0,-375.0
2014-12-11,950.0,335.0,1285.0
2014-12-12,135.0,-400.0,-265.0
2014-12-15,-1150.0,-50.0,-1200.0
2014-12-16,-1240.0,-740.0,-1980.0
2014-12-17,275.0,-300.0,-25.0
2014-12-18,-205.0,0.0,-205.0
2014-12-19,-485.0,0.0,-485.0
2014-12-22,195.0,0.0,195.0
2014-12-23,320.0,0.0,320.0
2014-12-24,245.0,-280.0,-35.0
2014-12-29,175.0,0.0,175.0
2014-12-30,-225.0,0.0,-225.0
2014-12-31,-140.0,0.0,-140.0
2015-01-02,-1045.0,-35.0,-1080.0
2015-01-05,615.0,465.0,1080.0
2015-01-06,-905.0,1100.0,195.0
2015-01-07,-265.0,-75.0,-340.0
2015-01-08,-870.0,245.0,-625.0
2015-01-09,920.0,785.0,1705.0
2015-01-12,785.0,5.0,790.0
2015-01-13,410.0,1040.0,1450.0
2015-01-14,-85.0,-100.0,-185.0
2015-01-15,-980.0,-760.0,-1740.0
2015-01-16,210.0,-10.0,200.0
2015-01-20,-680.0,-660.0,-1340.0
2015-01-21,-945.0,-880.0,-1825.0
2015-01-22,395.0,120.0,515.0
2015-01-23,-350.0,-345.0,-695.0
2015-01-26,-60.0,-115.0,-175.0
2015-01-27,315.0,-280.0,35.0
2015-01-28,765.0,700.0,1465.0
2015-01-29,65.0,-160.0,-95.0
2015-01-30,-200.0,-530.0,-730.0
2015-02-02,-60.0,-550.0,-610.0
2015-02-03,-420.0,-545.0,-965.0
2015-02-04,385.0,-170.0,215.0
2015-02-05,-490.0,95.0,-395.0
2015-02-06,-310.0,-250.0,-560.0
2015-02-09,100.0,60.0,160.0
2015-02-10,-295.0,205.0,-90.0
2015-02-11,175.0,150.0,325.0
2015-02-12,-115.0,70.0,-45.0
2015-02-13,-5.0,-140.0,-145.0
2015-02-17,-35.0,-115.0,-150.0
2015-02-18,30.0,-190.0,-160.0
2015-02-19,390.0,-80.0,310.0
2015-02-20,55.0,40.0,95.0
2015-02-23,-140.0,-170.0,-310.0
2015-02-24,210.0,-220.0,-10.0
2015-02-25,-190.0,0.0,-190.0
2015-02-26,-245.0,90.0,-155.0
2015-02-27,-140.0,-40.0,-180.0
2015-03-02,470.0,-240.0,230.0
2015-03-03,-460.0,255.0,-205.0
2015-03-04,-85.0,-110.0,-195.0
2015-03-05,-15.0,270.0,255.0
2015-03-06,-590.0,720.0,130.0
2015-03-09,-70.0,75.0,5.0
2015-03-10,-395.0,-215.0,-610.0
2015-03-11,0.0,150.0,150.0
2015-03-13,500.0,-765.0,-265.0
2015-03-16,-625.0,515.0,-110.0
2015-03-17,-75.0,25.0,-50.0
2015-03-18,-95.0,-335.0,-430.0
2015-03-19,-20.0,-85.0,-105.0
2015-03-20,-200.0,110.0,-90.0
2015-03-23,25.0,-80.0,-55.0
2015-03-24,295.0,0.0,295.0
2015-03-25,1015.0,650.0,1665.0
2015-03-26,-595.0,-380.0,-975.0
2015-03-27,105.0,0.0,105.0
2015-03-30,120.0,-185.0,-65.0
2015-03-31,20.0,0.0,20.0
2015-04-01,-605.0,-15.0,-620.0
2015-04-02,55.0,-75.0,-20.0
2015-04-06,1095.0,500.0,1595.0
2015-04-07,230.0,405.0,635.0
2015-04-08,255.0,95.0,350.0
2015-04-09,-370.0,0.0,-370.0
2015-04-10,170.0,75.0,245.0
2015-04-13,205.0,0.0,205.0
2015-04-14,-485.0,-530.0,-1015.0
2015-04-15,-120.0,0.0,-120.0
2015-04-16,-100.0,55.0,-45.0
2015-04-17,-595.0,265.0,-330.0
2015-04-20,710.0,350.0,1060.0
2015-04-21,-165.0,-50.0,-215.0
2015-04-22,-15.0,-375.0,-390.0
2015-04-23,130.0,295.0,425.0
2015-04-24,-175.0,-65.0,-240.0
2015-04-27,-60.0,-440.0,-500.0
2015-04-28,60.0,-900.0,-840.0
2015-04-29,-175.0,395.0,220.0
2015-04-30,-85.0,400.0,315.0
2015-05-01,225.0,90.0,315.0
2015-05-04,-75.0,0.0,-75.0
2015-05-05,905.0,265.0,1170.0
2015-05-06,-670.0,25.0,-645.0
2015-05-07,-560.0,430.0,-130.0
2015-05-08,210.0,195.0,405.0
2015-05-11,-245.0,30.0,-215.0
2015-05-12,-375.0,-445.0,-820.0
2015-05-13,-400.0,355.0,-45.0
2015-05-14,-305.0,0.0,-305.0
2015-05-15,-450.0,140.0,-310.0
2015-05-18,-450.0,460.0,10.0
2015-05-19,-210.0,-205.0,-415.0
2015-05-20,-20.0,-210.0,-230.0
2015-05-21,625.0,65.0,690.0
2015-05-22,-85.0,-40.0,-125.0
2015-05-26,-930.0,695.0,-235.0
2015-05-27,-750.0,330.0,-420.0
2015-05-28,-75.0,0.0,-75.0
2015-05-29,-605.0,70.0,-535.0
2015-06-01,360.0,155.0,515.0
2015-06-02,-10.0,0.0,-10.0
2015-06-03,-65.0,15.0,-50.0
2015-06-04,-35.0,-245.0,-280.0
2015-06-05,-55.0,95.0,40.0
2015-06-08,305.0,-205.0,100.0
2015-06-09,-25.0,370.0,345.0
2015-06-10,-995.0,830.0,-165.0
2015-06-12,-155.0,160.0,5.0
2015-06-15,-240.0,-205.0,-445.0
2015-06-16,255.0,155.0,410.0
2015-06-17,-190.0,170.0,-20.0
2015-06-18,805.0,0.0,805.0
2015-06-19,-240.0,125.0,-115.0
2015-06-22,150.0,215.0,365.0
2015-06-23,-225.0,-55.0,-280.0
2015-06-24,180.0,0.0,180.0
2015-06-25,-130.0,-180.0,-310.0
2015-06-26,150.0,155.0,305.0
2015-06-29,165.0,-390.0,-225.0
2015-06-30,195.0,0.0,195.0
2015-07-01,40.0,-210.0,-170.0
2015-07-02,-390.0,180.0,-210.0
2015-07-06,-385.0,60.0,-325.0
2015-07-07,1400.0,905.0,2305.0
2015-07-08,280.0,-265.0,15.0
2015-07-09,-360.0,185.0,-175.0
2015-07-10,140.0,350.0,490.0
2015-07-13,440.0,30.0,470.0
2015-07-14,485.0,0.0,485.0
2015-07-15,150.0,-90.0,60.0
2015-07-16,-340.0,0.0,-340.0
2015-07-17,275.0,0.0,275.0
2015-07-20,-150.0,-170.0,-320.0
2015-07-21,65.0,5.0,70.0
2015-07-22,45.0,55.0,100.0
2015-07-23,-10.0,40.0,30.0
2015-07-24,165.0,365.0,530.0
2015-07-27,-75.0,-55.0,-130.0
2015-07-28,10.0,-175.0,-165.0
2015-07-29,-140.0,-170.0,-310.0
2015-07-30,25.0,-810.0,-785.0
2015-07-31,45.0,-100.0,-55.0
2015-08-03,30.0,115.0,145.0
2015-08-04,-345.0,-120.0,-465.0
2015-08-05,-840.0,-580.0,-1420.0
2015-08-06,-1680.0,-1195.0,-2875.0
2015-08-07,410.0,505.0,915.0
2015-08-10,10.0,45.0,55.0
2015-08-11,315.0,-820.0,-505.0
2015-08-12,-15.0,-735.0,-750.0
2015-08-13,-140.0,140.0,0.0
2015-08-14,50.0,-130.0,-80.0
2015-08-17,-760.0,-715.0,-1475.0
2015-08-18,-60.0,145.0,85.0
2015-08-19,565.0,0.0,565.0
2015-08-20,840.0,-290.0,550.0
2015-08-21,450.0,760.0,1210.0
2015-08-25,340.0,-1020.0,-680.0
2015-08-26,-1235.0,-1090.0,-2325.0
2015-08-27,265.0,-600.0,-335.0
2015-08-28,415.0,70.0,485.0
2015-08-31,-230.0,0.0,-230.0
2015-09-01,500.0,805.0,1305.0
2015-09-02,245.0,295.0,540.0
2015-09-03,-390.0,-40.0,-430.0
2015-09-04,70.0,-195.0,-125.0
2015-09-08,25.0,-580.0,-555.0
2015-09-09,630.0,-205.0,425.0
2015-09-10,430.0,-905.0,-475.0
2015-09-11,-95.0,-15.0,-110.0
2015-09-14,660.0,-5.0,655.0
2015-09-15,-630.0,310.0,-320.0
2015-09-16,205.0,0.0,205.0
2015-09-17,105.0,200.0,305.0
2015-09-18,365.0,-235.0,130.0
2015-09-21,-300.0,225.0,-75.0
2015-09-22,-500.0,-660.0,-1160.0
2015-09-23,45.0,-300.0,-255.0
2015-09-24,-615.0,-665.0,-1280.0
2015-09-25,215.0,-1480.0,-1265.0
2015-09-28,805.0,1150.0,1955.0
2015-09-29,-370.0,-700.0,-1070.0
2015-09-30,355.0,-475.0,-120.0
2015-10-01,480.0,655.0,1135.0
2015-10-02,-960.0,670.0,-290.0
2015-10-05,-315.0,-415.0,-730.0
2015-10-06,-550.0,-465.0,-1015.0
2015-10-07,825.0,905.0,1730.0
2015-10-08,290.0,130.0,420.0
2015-10-09,-365.0,-290.0,-655.0
2015-10-12,-140.0,100.0,-40.0
2015-10-13,595.0,270.0,865.0
2015-10-14,-340.0,-420.0,-760.0
2015-10-15,-390.0,-630.0,-1020.0
2015-10-16,-125.0,-45.0,-170.0
2015-10-19,570.0,-355.0,215.0
2015-10-20,-165.0,230.0,65.0
2015-10-21,135.0,-40.0,95.0
2015-10-22,515.0,370.0,885.0
2015-10-23,10.0,30.0,40.0
2015-10-26,-235.0,170.0,-65.0
2015-10-27,315.0,325.0,640.0
2015-10-28,-175.0,-235.0,-410.0
2015-10-29,165.0,15.0,180.0
2015-10-30,100.0,175.0,275.0
2015-11-02,-530.0,215.0,-315.0
2015-11-03,-395.0,-325.0,-720.0
2015-11-04,-590.0,100.0,-490.0
2015-11-05,500.0,-305.0,195.0
2015-11-06,-100.0,-80.0,-180.0
2015-11-09,885.0,445.0,1330.0
2015-11-10,-105.0,45.0,-60.0
2015-11-11,-80.0,-565.0,-645.0
2015-11-12,95.0,5.0,100.0
2015-11-13,745.0,600.0,1345.0
2015-11-16,60.0,-65.0,-5.0
2015-11-17,-620.0,-505.0,-1125.0
2015-11-18,-505.0,0.0,-505.0
2015-11-19,160.0,0.0,160.0
2015-11-20,175.0,-40.0,135.0
2015-11-23,-190.0,-310.0,-500.0
2015-11-24,10.0,-645.0,-635.0
2015-11-25,40.0,0.0,40.0
2015-11-27,-150.0,-275.0,-425.0
2015-11-30,-540.0,400.0,-140.0
2015-12-01,-280.0,-50.0,-330.0
2015-12-02,-160.0,-60.0,-220.0
2015-12-03,420.0,-520.0,-100.0
2015-12-04,1150.0,445.0,1595.0
2015-12-07,580.0,165.0,745.0
2015-12-08,-895.0,775.0,-120.0
2015-12-09,30.0,275.0,305.0
2015-12-10,-395.0,-185.0,-580.0
2015-12-11,565.0,625.0,1190.0
2015-12-14,905.0,1165.0,2070.0
2015-12-15,85.0,-555.0,-470.0
2015-12-16,-620.0,0.0,-620.0
2015-12-17,1155.0,-655.0,500.0
2015-12-18,235.0,290.0,525.0
2015-12-21,-575.0,515.0,-60.0
2015-12-22,175.0,5.0,180.0
2015-12-23,30.0,0.0,30.0
2015-12-24,-55.0,0.0,-55.0
2015-12-28,380.0,-505.0,-125.0
2015-12-29,680.0,180.0,860.0
2015-12-30,280.0,75.0,355.0
2015-12-31,225.0,-430.0,-205.0
2016-01-04,680.0,-180.0,500.0
2016-01-05,-550.0,145.0,-405.0
2016-01-06,845.0,-220.0,625.0
2016-01-07,-720.0,-145.0,-865.0
2016-01-08,-1010.0,0.0,-1010.0
2016-01-11,-1180.0,580.0,-600.0
2016-01-12,-390.0,-125.0,-515.0
2016-01-13,590.0,-55.0,535.0
2016-01-14,-375.0,-300.0,-675.0
2016-01-15,5.0,-280.0,-275.0
2016-01-19,640.0,-145.0,495.0
2016-01-20,-1050.0,630.0,-420.0
2016-01-21,-785.0,-65.0,-850.0
2016-01-22,300.0,-195.0,105.0
2016-01-25,-55.0,-75.0,-130.0
2016-01-26,-330.0,-40.0,-370.0
2016-01-27,-485.0,-235.0,-720.0
2016-01-28,620.0,-115.0,505.0
2016-01-29,655.0,0.0,655.0
2016-02-01,-345.0,0.0,-345.0
2016-02-02,120.0,0.0,120.0
2016-02-03,1455.0,-150.0,1305.0
2016-02-04,-410.0,-425.0,-835.0
2016-02-05,1870.0,160.0,2030.0
2016-02-08,585.0,225.0,810.0
2016-02-09,-1270.0,-245.0,-1515.0
2016-02-10,85.0,-195.0,-110.0
2016-02-12,330.0,0.0,330.0
2016-02-16,-160.0,370.0,210.0
2016-02-17,635.0,-190.0,445.0
2016-02-18,615.0,-100.0,515.0
2016-02-19,690.0,0.0,690.0
2016-02-22,-430.0,0.0,-430.0
2016-02-23,670.0,-120.0,550.0
2016-02-24,50.0,-155.0,-105.0
2016-02-25,265.0,440.0,705.0
