door,ts,day,year,side,entry,exit,outcome,minutes,candle,gross,net,holdout
utro_0933,1602595980000000000,2020-10-13 00:00:00-04:00,2020,-1.0,12103.75,12172.75,2,120,8.375,-1380.0,-1395.0,False
utro_0933,1602682380000000000,2020-10-14 00:00:00-04:00,2020,-1.0,12076.25,12142.26,1,8,5.125,-1320.2000000000044,-1335.2000000000044,False
utro_0933,1602768780000000000,2020-10-15 00:00:00-04:00,2020,1.0,11830.0,11757.55,1,64,5.625,-1449.0000000000146,-1464.0000000000146,False
utro_0933,1602855180000000000,2020-10-16 00:00:00-04:00,2020,-1.0,11939.75,11994.49,1,32,4.25,-1094.7999999999956,-1109.7999999999956,False
utro_0933,1603114380000000000,2020-10-19 00:00:00-04:00,2020,-1.0,11730.0,11689.25,2,120,2.75,815.0,800.0,False
utro_0933,1603200780000000000,2020-10-20 00:00:00-04:00,2020,1.0,11730.75,11726.0,2,120,3.75,-95.0,-110.0,False
utro_0933,1603287180000000000,2020-10-21 00:00:00-04:00,2020,1.0,11622.0,11621.5,2,120,5.125,-10.0,-25.0,False
utro_0933,1603373580000000000,2020-10-22 00:00:00-04:00,2020,-1.0,11643.25,11653.75,2,120,3.75,-210.0,-225.0,False
utro_0933,1603719180000000000,2020-10-26 00:00:00-04:00,2020,1.0,11615.25,11576.61,1,76,3.0,-772.7999999999884,-787.7999999999884,False
utro_0933,1603805580000000000,2020-10-27 00:00:00-04:00,2020,-1.0,11516.0,11577.18,1,14,4.75,-1223.6000000000058,-1238.6000000000058,False
utro_0933,1603891980000000000,2020-10-28 00:00:00-04:00,2020,-1.0,11379.25,11199.75,2,120,5.0,3590.0,3575.0,False
utro_0933,1603978380000000000,2020-10-29 00:00:00-04:00,2020,1.0,11222.75,11314.75,2,120,6.375,1840.0,1825.0,False
utro_0933,1604064780000000000,2020-10-30 00:00:00-04:00,2020,1.0,11273.5,11194.61,1,12,6.125,-1577.7999999999884,-1592.7999999999884,False
utro_0933,1604327580000000000,2020-11-02 00:00:00-05:00,2020,1.0,11144.75,11080.35,1,105,5.0,-1287.9999999999927,-1302.9999999999927,False
utro_0933,1604413980000000000,2020-11-03 00:00:00-05:00,2020,-1.0,11117.25,11184.87,1,19,5.25,-1352.400000000016,-1367.400000000016,False
utro_0933,1604500380000000000,2020-11-04 00:00:00-05:00,2020,1.0,11662.0,11773.25,2,120,11.75,2225.0,2210.0,False
utro_0933,1604586780000000000,2020-11-05 00:00:00-05:00,2020,-1.0,11990.25,12072.36,1,18,6.375,-1642.2000000000116,-1657.2000000000116,False
utro_0933,1604673180000000000,2020-11-06 00:00:00-05:00,2020,-1.0,11985.25,12030.5,2,120,11.875,-905.0,-920.0,False
utro_0933,1604932380000000000,2020-11-09 00:00:00-05:00,2020,1.0,12200.75,12166.5,2,120,18.125,-685.0,-700.0,False
utro_0933,1605018780000000000,2020-11-10 00:00:00-05:00,2020,1.0,11730.5,11621.02,1,14,8.5,-2189.5999999999913,-2204.5999999999913,False
utro_0933,1605105180000000000,2020-11-11 00:00:00-05:00,2020,1.0,11723.75,11819.0,2,120,5.75,1905.0,1890.0,False
utro_0933,1605191580000000000,2020-11-12 00:00:00-05:00,2020,-1.0,11898.75,11956.71,1,6,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1605277980000000000,2020-11-13 00:00:00-05:00,2020,-1.0,11888.75,11836.0,2,120,3.875,1055.0,1040.0,False
utro_0933,1605537180000000000,2020-11-16 00:00:00-05:00,2020,-1.0,11896.5,11978.61,1,11,6.375,-1642.2000000000116,-1657.2000000000116,False
utro_0933,1605623580000000000,2020-11-17 00:00:00-05:00,2020,1.0,12040.25,11988.73,1,12,4.0,-1030.4000000000087,-1045.4000000000087,False
utro_0933,1605709980000000000,2020-11-18 00:00:00-05:00,2020,-1.0,11964.0,11966.5,2,120,4.375,-50.0,-65.0,False
utro_0933,1605796380000000000,2020-11-19 00:00:00-05:00,2020,1.0,11878.5,11950.0,2,120,3.375,1430.0,1415.0,False
utro_0933,1605882780000000000,2020-11-20 00:00:00-05:00,2020,-1.0,11971.75,11997.25,2,120,3.625,-510.0,-525.0,False
utro_0933,1606141980000000000,2020-11-23 00:00:00-05:00,2020,1.0,11965.25,11926.61,1,37,3.0,-772.7999999999884,-787.7999999999884,False
utro_0933,1606228380000000000,2020-11-24 00:00:00-05:00,2020,-1.0,11940.75,11977.78,1,78,2.875,-740.6000000000131,-755.6000000000131,False
utro_0933,1606314780000000000,2020-11-25 00:00:00-05:00,2020,1.0,12122.25,12090.05,1,33,2.5,-644.0000000000146,-659.0000000000146,False
utro_0933,1606401180000000000,2020-11-26 00:00:00-05:00,2020,-1.0,12203.75,12197.0,2,120,1.375,135.0,120.0,False
utro_0933,1606487580000000000,2020-11-27 00:00:00-05:00,2020,1.0,12234.5,12295.5,2,120,3.0,1220.0,1205.0,False
utro_0933,1606746780000000000,2020-11-30 00:00:00-05:00,2020,1.0,12292.75,12241.23,1,10,4.0,-1030.4000000000087,-1045.4000000000087,False
utro_0933,1606833180000000000,2020-12-01 00:00:00-05:00,2020,-1.0,12362.0,12410.3,1,30,3.75,-965.9999999999854,-980.9999999999854,False
utro_0933,1606919580000000000,2020-12-02 00:00:00-05:00,2020,-1.0,12363.25,12421.21,1,54,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1607005980000000000,2020-12-03 00:00:00-05:00,2020,1.0,12487.75,12455.55,1,98,2.5,-644.0000000000146,-659.0000000000146,False
utro_0933,1607092380000000000,2020-12-04 00:00:00-05:00,2020,-1.0,12468.25,12514.94,1,34,3.625,-933.8000000000102,-948.8000000000102,False
utro_0933,1607351580000000000,2020-12-07 00:00:00-05:00,2020,1.0,12537.0,12596.5,2,120,1.75,1190.0,1175.0,False
utro_0933,1607437980000000000,2020-12-08 00:00:00-05:00,2020,-1.0,12558.25,12573.0,2,120,2.75,-295.0,-310.0,False
utro_0933,1607524380000000000,2020-12-09 00:00:00-05:00,2020,-1.0,12608.5,12631.04,1,17,1.75,-450.80000000001746,-465.80000000001746,False
utro_0933,1607610780000000000,2020-12-10 00:00:00-05:00,2020,1.0,12279.25,12432.75,2,120,6.375,3070.0,3055.0,False
utro_0933,1607697180000000000,2020-12-11 00:00:00-05:00,2020,-1.0,12310.75,12351.0,1,40,3.125,-805.0,-820.0,False
utro_0933,1607956380000000000,2020-12-14 00:00:00-05:00,2020,1.0,12443.0,12516.5,2,120,2.75,1470.0,1455.0,False
utro_0933,1608042780000000000,2020-12-15 00:00:00-05:00,2020,1.0,12568.5,12526.64,1,70,3.25,-837.2000000000116,-852.2000000000116,False
utro_0933,1608129180000000000,2020-12-16 00:00:00-05:00,2020,-1.0,12616.0,12636.25,2,120,2.875,-405.0,-420.0,False
utro_0933,1608215580000000000,2020-12-17 00:00:00-05:00,2020,1.0,12755.5,12720.08,1,33,2.75,-708.4000000000015,-723.4000000000015,False
utro_0933,1608301980000000000,2020-12-18 00:00:00-05:00,2020,1.0,12781.0,12731.09,1,14,3.875,-998.1999999999971,-1013.1999999999971,False
utro_0933,1608561180000000000,2020-12-21 00:00:00-05:00,2020,1.0,12626.0,12559.99,1,31,5.125,-1320.2000000000044,-1335.2000000000044,False
utro_0933,1608647580000000000,2020-12-22 00:00:00-05:00,2020,-1.0,12701.75,12738.78,1,21,2.875,-740.6000000000131,-755.6000000000131,False
utro_0933,1608733980000000000,2020-12-23 00:00:00-05:00,2020,-1.0,12701.75,12670.25,2,120,3.125,630.0,615.0,False
utro_0933,1608820380000000000,2020-12-24 00:00:00-05:00,2020,1.0,12673.5,12682.5,2,120,2.0,180.0,165.0,False
utro_0933,1609165980000000000,2020-12-28 00:00:00-05:00,2020,-1.0,12800.5,12819.0,2,120,2.75,-370.0,-385.0,False
utro_0933,1609252380000000000,2020-12-29 00:00:00-05:00,2020,1.0,12892.25,12868.1,1,24,1.875,-482.9999999999927,-497.9999999999927,False
utro_0933,1609338780000000000,2020-12-30 00:00:00-05:00,2020,-1.0,12899.25,12863.0,2,120,2.0,725.0,710.0,False
utro_0933,1609425180000000000,2020-12-31 00:00:00-05:00,2020,-1.0,12839.25,12829.75,2,120,1.75,190.0,175.0,False
utro_0933,1609770780000000000,2021-01-04 00:00:00-05:00,2021,-1.0,12908.75,12697.5,2,120,2.75,4225.0,4210.0,False
utro_0933,1609857180000000000,2021-01-05 00:00:00-05:00,2021,1.0,12682.25,12735.25,2,120,4.25,1060.0,1045.0,False
utro_0933,1609943580000000000,2021-01-06 00:00:00-05:00,2021,-1.0,12572.0,12684.7,1,38,8.75,-2254.0000000000146,-2269.0000000000146,False
utro_0933,1610029980000000000,2021-01-07 00:00:00-05:00,2021,1.0,12766.5,12905.25,2,120,3.75,2775.0,2760.0,False
utro_0933,1610116380000000000,2021-01-08 00:00:00-05:00,2021,-1.0,12996.5,13038.36,1,9,3.25,-837.2000000000116,-852.2000000000116,False
utro_0933,1610375580000000000,2021-01-11 00:00:00-05:00,2021,-1.0,12964.5,12983.5,2,120,6.125,-380.0,-395.0,False
utro_0933,1610461980000000000,2021-01-12 00:00:00-05:00,2021,1.0,12918.25,12845.8,1,20,5.625,-1449.0000000000146,-1464.0000000000146,False
utro_0933,1610548380000000000,2021-01-13 00:00:00-05:00,2021,1.0,12898.5,12975.0,2,120,4.25,1530.0,1515.0,False
utro_0933,1610634780000000000,2021-01-14 00:00:00-05:00,2021,1.0,12993.75,12999.75,2,120,3.75,120.0,105.0,False
utro_0933,1610721180000000000,2021-01-15 00:00:00-05:00,2021,1.0,12923.5,12859.1,1,32,5.0,-1287.9999999999927,-1302.9999999999927,False
utro_0933,1610980380000000000,2021-01-18 00:00:00-05:00,2021,-1.0,12792.5,12811.0,2,120,2.5,-370.0,-385.0,False
utro_0933,1611066780000000000,2021-01-19 00:00:00-05:00,2021,1.0,12918.5,12879.86,1,16,3.0,-772.7999999999884,-787.7999999999884,False
utro_0933,1611153180000000000,2021-01-20 00:00:00-05:00,2021,1.0,13140.0,13239.25,2,120,3.375,1985.0,1970.0,False
utro_0933,1611239580000000000,2021-01-21 00:00:00-05:00,2021,-1.0,13310.0,13358.3,1,40,3.75,-965.9999999999854,-980.9999999999854,False
utro_0933,1611325980000000000,2021-01-22 00:00:00-05:00,2021,-1.0,13332.25,13374.11,1,14,3.25,-837.2000000000116,-852.2000000000116,False
utro_0933,1611585180000000000,2021-01-25 00:00:00-05:00,2021,1.0,13514.5,13471.03,1,77,3.375,-869.3999999999869,-884.3999999999869,False
utro_0933,1611671580000000000,2021-01-26 00:00:00-05:00,2021,1.0,13495.75,13439.4,1,11,4.375,-1127.0000000000073,-1142.0000000000073,False
utro_0933,1611757980000000000,2021-01-27 00:00:00-05:00,2021,-1.0,13266.75,13360.13,1,48,7.25,-1867.599999999984,-1882.599999999984,False
utro_0933,1611844380000000000,2021-01-28 00:00:00-05:00,2021,-1.0,13157.0,13282.58,1,78,9.75,-2511.5999999999985,-2526.5999999999985,False
utro_0933,1611930780000000000,2021-01-29 00:00:00-05:00,2021,-1.0,13095.5,12985.75,2,120,9.0,2195.0,2180.0,False
utro_0933,1612189980000000000,2021-02-01 00:00:00-05:00,2021,-1.0,13051.25,13134.97,1,110,6.5,-1674.399999999987,-1689.399999999987,False
utro_0933,1612276380000000000,2021-02-02 00:00:00-05:00,2021,1.0,13370.5,13416.5,2,120,5.0,920.0,905.0,False
utro_0933,1612362780000000000,2021-02-03 00:00:00-05:00,2021,-1.0,13477.5,13422.75,2,120,4.75,1095.0,1080.0,False
utro_0933,1612449180000000000,2021-02-04 00:00:00-05:00,2021,1.0,13458.5,13400.54,1,30,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1612535580000000000,2021-02-05 00:00:00-05:00,2021,-1.0,13581.5,13556.5,2,120,3.625,500.0,485.0,False
utro_0933,1612794780000000000,2021-02-08 00:00:00-05:00,2021,-1.0,13653.25,13688.67,1,36,2.75,-708.4000000000015,-723.4000000000015,False
utro_0933,1612881180000000000,2021-02-09 00:00:00-05:00,2021,1.0,13661.25,13683.25,2,120,3.75,440.0,425.0,False
utro_0933,1612967580000000000,2021-02-10 00:00:00-05:00,2021,-1.0,13729.0,13581.5,2,120,2.5,2950.0,2935.0,False
utro_0933,1613053980000000000,2021-02-11 00:00:00-05:00,2021,1.0,13726.5,13691.08,1,19,2.75,-708.4000000000015,-723.4000000000015,False
utro_0933,1613140380000000000,2021-02-12 00:00:00-05:00,2021,-1.0,13674.25,13712.89,1,66,3.0,-772.7999999999884,-787.7999999999884,False
utro_0933,1613485980000000000,2021-02-16 00:00:00-05:00,2021,-1.0,13836.75,13767.0,2,120,5.0,1395.0,1380.0,False
utro_0933,1613572380000000000,2021-02-17 00:00:00-05:00,2021,-1.0,13649.25,13574.5,2,120,9.875,1495.0,1480.0,False
utro_0933,1613658780000000000,2021-02-18 00:00:00-05:00,2021,-1.0,13534.5,13554.5,2,120,8.5,-400.0,-415.0,False
utro_0933,1613745180000000000,2021-02-19 00:00:00-05:00,2021,-1.0,13679.25,13697.0,2,120,4.625,-355.0,-370.0,False
utro_0933,1614004380000000000,2021-02-22 00:00:00-05:00,2021,1.0,13411.5,13351.93,1,50,4.625,-1191.3999999999942,-1206.3999999999942,False
utro_0933,1614090780000000000,2021-02-23 00:00:00-05:00,2021,-1.0,12980.5,13080.32,1,74,7.75,-1996.3999999999942,-2011.3999999999942,False
utro_0933,1614177180000000000,2021-02-24 00:00:00-05:00,2021,1.0,13092.25,13170.75,2,120,17.75,1570.0,1555.0,False
utro_0933,1614263580000000000,2021-02-25 00:00:00-05:00,2021,1.0,13227.0,13115.91,1,64,8.625,-2221.800000000003,-2236.800000000003,False
utro_0933,1614349980000000000,2021-02-26 00:00:00-05:00,2021,1.0,12978.5,12849.7,1,28,10.0,-2575.9999999999854,-2590.9999999999854,False
utro_0933,1614609180000000000,2021-03-01 00:00:00-05:00,2021,-1.0,13086.75,13194.62,1,96,8.375,-2157.400000000016,-2172.400000000016,False
utro_0933,1614695580000000000,2021-03-02 00:00:00-05:00,2021,-1.0,13265.75,13133.75,2,120,5.25,2640.0,2625.0,False
utro_0933,1614781980000000000,2021-03-03 00:00:00-05:00,2021,1.0,13045.75,12915.34,1,26,10.125,-2608.199999999997,-2623.199999999997,False
utro_0933,1614868380000000000,2021-03-04 00:00:00-05:00,2021,1.0,12736.75,12619.22,1,17,9.125,-2350.600000000013,-2365.600000000013,False
utro_0933,1614954780000000000,2021-03-05 00:00:00-05:00,2021,-1.0,12564.75,12256.75,2,120,12.875,6160.0,6145.0,False
utro_0933,1615213980000000000,2021-03-08 00:00:00-05:00,2021,-1.0,12579.5,12711.52,1,58,10.25,-2640.4000000000087,-2655.4000000000087,False
utro_0933,1615300380000000000,2021-03-09 00:00:00-05:00,2021,1.0,12610.75,12748.25,2,120,5.75,2750.0,2735.0,False
utro_0933,1615386780000000000,2021-03-10 00:00:00-05:00,2021,1.0,12947.75,12783.53,1,67,12.75,-3284.399999999987,-3299.399999999987,False
utro_0933,1615473180000000000,2021-03-11 00:00:00-05:00,2021,-1.0,12944.25,13036.02,1,102,7.125,-1835.4000000000087,-1850.4000000000087,False
utro_0933,1615559580000000000,2021-03-12 00:00:00-05:00,2021,-1.0,12832.0,12828.0,2,120,7.25,80.0,65.0,False
utro_0933,1615815180000000000,2021-03-15 00:00:00-04:00,2021,-1.0,12908.25,12962.99,1,21,4.25,-1094.7999999999956,-1109.7999999999956,False
utro_0933,1615901580000000000,2021-03-16 00:00:00-04:00,2021,1.0,13170.0,13275.75,2,120,4.0,2115.0,2100.0,False
utro_0933,1615987980000000000,2021-03-17 00:00:00-04:00,2021,-1.0,12992.25,13059.87,1,46,5.25,-1352.400000000016,-1367.400000000016,False
utro_0933,1616074380000000000,2021-03-18 00:00:00-04:00,2021,1.0,12995.5,12951.75,2,120,9.25,-875.0,-890.0,False
utro_0933,1616160780000000000,2021-03-19 00:00:00-04:00,2021,1.0,12824.25,12800.5,2,120,15.75,-475.0,-490.0,False
utro_0933,1616419980000000000,2021-03-22 00:00:00-04:00,2021,1.0,12978.75,13084.0,2,120,3.75,2105.0,2090.0,False
utro_0933,1616506380000000000,2021-03-23 00:00:00-04:00,2021,-1.0,13078.0,13135.96,1,94,4.5,-1159.1999999999825,-1174.1999999999825,False
utro_0933,1616592780000000000,2021-03-24 00:00:00-04:00,2021,-1.0,13057.25,13021.75,2,120,4.75,710.0,695.0,False
utro_0933,1616679180000000000,2021-03-25 00:00:00-04:00,2021,1.0,12730.5,12619.41,1,113,8.625,-2221.800000000003,-2236.800000000003,False
utro_0933,1616765580000000000,2021-03-26 00:00:00-04:00,2021,1.0,12786.5,12769.25,2,120,6.0,-345.0,-360.0,False
utro_0933,1617024780000000000,2021-03-29 00:00:00-04:00,2021,1.0,12928.75,12841.81,1,28,6.75,-1738.8000000000102,-1753.8000000000102,False
utro_0933,1617111180000000000,2021-03-30 00:00:00-04:00,2021,-1.0,12847.75,12903.0,2,120,4.75,-1105.0,-1120.0,False
utro_0933,1617197580000000000,2021-03-31 00:00:00-04:00,2021,1.0,12967.75,13106.5,2,120,3.0,2775.0,2760.0,False
utro_0933,1617283980000000000,2021-04-01 00:00:00-04:00,2021,1.0,13264.5,13288.0,2,120,3.25,470.0,455.0,False
utro_0933,1617629580000000000,2021-04-05 00:00:00-04:00,2021,-1.0,13420.0,13465.08,1,15,3.5,-901.5999999999985,-916.5999999999985,False
utro_0933,1617715980000000000,2021-04-06 00:00:00-04:00,2021,-1.0,13559.25,13613.99,1,82,4.25,-1094.7999999999956,-1109.7999999999956,False
utro_0933,1617802380000000000,2021-04-07 00:00:00-04:00,2021,1.0,13550.25,13590.0,2,120,3.5,795.0,780.0,False
utro_0933,1617888780000000000,2021-04-08 00:00:00-04:00,2021,1.0,13732.5,13732.5,2,120,4.25,0.0,-15.0,False
utro_0933,1617975180000000000,2021-04-09 00:00:00-04:00,2021,1.0,13685.5,13731.0,2,120,6.0,910.0,895.0,False
utro_0933,1618234380000000000,2021-04-12 00:00:00-04:00,2021,-1.0,13786.0,13781.25,2,120,3.5,95.0,80.0,False
utro_0933,1618320780000000000,2021-04-13 00:00:00-04:00,2021,1.0,13880.25,13917.0,2,120,4.75,735.0,720.0,False
utro_0933,1618407180000000000,2021-04-14 00:00:00-04:00,2021,-1.0,13958.5,13870.25,2,120,3.5,1765.0,1750.0,False
utro_0933,1618493580000000000,2021-04-15 00:00:00-04:00,2021,1.0,13953.25,13969.5,2,120,3.625,325.0,310.0,False
utro_0933,1618579980000000000,2021-04-16 00:00:00-04:00,2021,-1.0,13986.25,13992.5,2,120,4.625,-125.0,-140.0,False
utro_0933,1618839180000000000,2021-04-19 00:00:00-04:00,2021,1.0,13993.0,13930.21,1,34,4.875,-1255.8000000000175,-1270.8000000000175,False
utro_0933,1618925580000000000,2021-04-20 00:00:00-04:00,2021,1.0,13886.5,13843.03,1,69,3.375,-869.3999999999869,-884.3999999999869,False
utro_0933,1619011980000000000,2021-04-21 00:00:00-04:00,2021,1.0,13755.25,13856.25,2,120,5.5,2020.0,2005.0,False
utro_0933,1619098380000000000,2021-04-22 00:00:00-04:00,2021,-1.0,13883.0,13932.91,1,62,3.875,-998.1999999999971,-1013.1999999999971,False
utro_0933,1619184780000000000,2021-04-23 00:00:00-04:00,2021,1.0,13806.75,13913.25,2,120,3.0,2130.0,2115.0,False
utro_0933,1619443980000000000,2021-04-26 00:00:00-04:00,2021,-1.0,13931.0,13972.86,1,78,3.25,-837.2000000000116,-852.2000000000116,False
utro_0933,1619530380000000000,2021-04-27 00:00:00-04:00,2021,-1.0,14015.75,13953.25,2,120,2.875,1250.0,1235.0,False
utro_0933,1619616780000000000,2021-04-28 00:00:00-04:00,2021,-1.0,13921.75,13955.56,1,23,2.625,-676.1999999999898,-691.1999999999898,False
utro_0933,1619703180000000000,2021-04-29 00:00:00-04:00,2021,-1.0,14020.0,13908.5,2,120,4.25,2230.0,2215.0,False
utro_0933,1619789580000000000,2021-04-30 00:00:00-04:00,2021,1.0,13865.75,13874.25,2,120,5.25,170.0,155.0,False
utro_0933,1620048780000000000,2021-05-03 00:00:00-04:00,2021,-1.0,13896.25,13934.89,1,43,3.0,-772.7999999999884,-787.7999999999884,False
utro_0933,1620135180000000000,2021-05-04 00:00:00-04:00,2021,-1.0,13634.0,13443.5,2,120,5.25,3810.0,3795.0,False
utro_0933,1620221580000000000,2021-05-05 00:00:00-04:00,2021,1.0,13661.75,13592.52,1,27,5.375,-1384.5999999999913,-1399.5999999999913,False
utro_0933,1620307980000000000,2021-05-06 00:00:00-04:00,2021,-1.0,13448.0,13494.5,2,120,5.5,-930.0,-945.0,False
utro_0933,1620394380000000000,2021-05-07 00:00:00-04:00,2021,-1.0,13677.25,13790.5,2,120,11.5,-2265.0,-2280.0,False
utro_0933,1620653580000000000,2021-05-10 00:00:00-04:00,2021,-1.0,13595.75,13486.0,2,120,5.75,2195.0,2180.0,False
utro_0933,1620739980000000000,2021-05-11 00:00:00-04:00,2021,1.0,13128.0,13306.75,2,120,8.125,3575.0,3560.0,False
utro_0933,1620826380000000000,2021-05-12 00:00:00-04:00,2021,1.0,13177.5,13058.0,2,120,14.75,-2390.0,-2405.0,False
utro_0933,1620912780000000000,2021-05-13 00:00:00-04:00,2021,1.0,13161.75,13104.0,2,120,8.25,-1155.0,-1170.0,False
utro_0933,1620999180000000000,2021-05-14 00:00:00-04:00,2021,1.0,13245.75,13329.5,2,120,6.75,1675.0,1660.0,False
utro_0933,1621258380000000000,2021-05-17 00:00:00-04:00,2021,-1.0,13278.5,13341.29,1,8,4.875,-1255.8000000000175,-1270.8000000000175,False
utro_0933,1621344780000000000,2021-05-18 00:00:00-04:00,2021,-1.0,13322.25,13394.7,1,78,5.625,-1449.0000000000146,-1464.0000000000146,False
utro_0933,1621431180000000000,2021-05-19 00:00:00-04:00,2021,1.0,13023.25,13115.25,2,120,10.0,1840.0,1825.0,False
utro_0933,1621517580000000000,2021-05-20 00:00:00-04:00,2021,1.0,13322.25,13467.0,2,120,4.375,2895.0,2880.0,False
utro_0933,1621603980000000000,2021-05-21 00:00:00-04:00,2021,-1.0,13540.75,13456.25,2,120,5.125,1690.0,1675.0,False
utro_0933,1621863180000000000,2021-05-24 00:00:00-04:00,2021,1.0,13527.5,13646.75,2,120,3.875,2385.0,2370.0,False
utro_0933,1621949580000000000,2021-05-25 00:00:00-04:00,2021,1.0,13727.25,13678.95,1,3,3.75,-965.9999999999854,-980.9999999999854,False
utro_0933,1622035980000000000,2021-05-26 00:00:00-04:00,2021,1.0,13699.5,13683.75,2,120,4.625,-315.0,-330.0,False
utro_0933,1622122380000000000,2021-05-27 00:00:00-04:00,2021,-1.0,13674.5,13686.25,2,120,5.5,-235.0,-250.0,False
utro_0933,1622208780000000000,2021-05-28 00:00:00-04:00,2021,1.0,13710.0,13730.0,2,120,3.375,400.0,385.0,False
utro_0933,1622467980000000000,2021-05-31 00:00:00-04:00,2021,1.0,13677.0,13666.25,2,120,2.125,-215.0,-230.0,False
utro_0933,1622554380000000000,2021-06-01 00:00:00-04:00,2021,-1.0,13747.0,13645.75,2,120,2.625,2025.0,2010.0,False
utro_0933,1622640780000000000,2021-06-02 00:00:00-04:00,2021,1.0,13676.0,13696.5,2,120,2.75,410.0,395.0,False
utro_0933,1622727180000000000,2021-06-03 00:00:00-04:00,2021,-1.0,13556.5,13558.5,2,120,4.125,-40.0,-55.0,False
utro_0933,1622813580000000000,2021-06-04 00:00:00-04:00,2021,1.0,13641.0,13759.25,2,120,4.375,2365.0,2350.0,False
utro_0933,1623072780000000000,2021-06-07 00:00:00-04:00,2021,-1.0,13739.75,13727.0,2,120,4.125,255.0,240.0,False
utro_0933,1623159180000000000,2021-06-08 00:00:00-04:00,2021,-1.0,13869.0,13914.08,1,11,3.5,-901.5999999999985,-916.5999999999985,False
utro_0933,1623245580000000000,2021-06-09 00:00:00-04:00,2021,1.0,13875.5,13830.42,1,43,3.5,-901.5999999999985,-916.5999999999985,False
utro_0933,1623331980000000000,2021-06-10 00:00:00-04:00,2021,-1.0,13815.0,13871.35,1,3,4.375,-1127.0000000000073,-1142.0000000000073,False
utro_0933,1623418380000000000,2021-06-11 00:00:00-04:00,2021,-1.0,13952.0,13960.5,2,120,3.125,-170.0,-185.0,False
utro_0933,1623677580000000000,2021-06-14 00:00:00-04:00,2021,-1.0,13962.5,13999.53,1,9,2.875,-740.6000000000131,-755.6000000000131,False
utro_0933,1623763980000000000,2021-06-15 00:00:00-04:00,2021,-1.0,14067.25,14043.75,2,120,4.625,470.0,455.0,False
utro_0933,1623850380000000000,2021-06-16 00:00:00-04:00,2021,1.0,14061.5,14045.25,2,120,2.875,-325.0,-340.0,False
utro_0933,1623936780000000000,2021-06-17 00:00:00-04:00,2021,1.0,13969.5,14175.5,2,120,5.625,4120.0,4105.0,False
