date,event,phase,oid,branch,rec,boundary,side,authorized,day_before,busy_before,pnl,busy,position,remaining_budget,lock_active,limit,result,reason,policy,entry,stop,planned_last,entry_mod,exit_mod,exit,xtype,net,day_after
20210816,opportunity,decision,20210816:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210816,opportunity,decision,20210816:PV2:-1:605,PV2_V7m,605.0,606,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210816,execution,execution,20210816:PV2:-1:605,PV2_V7m,,606,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15026.75,15041.75,725.0,,,,,,
20210816,settlement,observe_close,20210816:PV2:-1:605,PV2_V7m,605.0,726,-1.0,,0.0,,18.5,False,,78.5,True,18.5,,time,B,15026.75,15041.75,,606.0,725.0,15007.5,3.0,18.5,18.5
20210817,opportunity,decision,20210817:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210817,execution,execution,20210817:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,14993.75,15012.25,693.0,,,,,,
20210817,settlement,observe_close,20210817:S07:573,S07,573.0,577,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,14993.75,15012.25,,574.0,576.0,15012.75,1.0,-19.75,-19.75
20210817,opportunity,decision,20210817:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210818,opportunity,decision,20210818:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210818,execution,execution,20210818:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,14993.0,14974.5,693.0,,,,,,
20210818,settlement,observe_close,20210818:S07:573,S07,573.0,674,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,14993.0,14974.5,,574.0,673.0,14974.0,1.0,-19.75,-19.75
20210818,opportunity,decision,20210818:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210819,opportunity,decision,20210819:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210819,execution,execution,20210819:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,14809.75,14791.25,693.0,,,,,,
20210819,settlement,observe_close,20210819:S07:573,S07,573.0,578,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,14809.75,14791.25,,574.0,577.0,14790.75,1.0,-19.75,-19.75
20210819,opportunity,decision,20210819:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210820,opportunity,decision,20210820:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210820,execution,execution,20210820:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,14989.5,14971.0,693.0,,,,,,
20210820,settlement,observe_close,20210820:S07:573,S07,573.0,577,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,14989.5,14971.0,,574.0,576.0,14970.5,1.0,-19.75,-19.75
20210820,opportunity,decision,20210820:PV2:+1:616,PV2_V7m,616.0,617,1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20210820,execution,execution,20210820:PV2:+1:616,PV2_V7m,,617,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,15062.0,15054.0,736.0,,,,,,
20210820,settlement,observe_close,20210820:PV2:+1:616,PV2_V7m,616.0,667,1.0,,-19.75,,-29.0,False,,31.0,False,20.0,,stop,A,15062.0,15054.0,,617.0,666.0,15053.5,1.0,-9.25,-29.0
20210820,opportunity,decision,20210820:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210820,opportunity,decision,20210820:PV2:+1:616,PV2_V7m,616.0,617,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210820,execution,execution,20210820:PV2:+1:616,PV2_V7m,,617,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15062.0,15054.0,736.0,,,,,,
20210820,settlement,observe_close,20210820:PV2:+1:616,PV2_V7m,616.0,667,1.0,,0.0,,-9.25,False,,50.75,False,20.0,,stop,B,15062.0,15054.0,,617.0,666.0,15053.5,1.0,-9.25,-9.25
20210823,opportunity,decision,20210823:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210823,execution,execution,20210823:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15154.5,15136.0,693.0,,,,,,
20210823,opportunity,decision,20210823:PV2:+1:602,PV2_V7m,602.0,603,1.0,True,0.0,True,0.0,True,20210823:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210823,settlement,observe_close,20210823:S07:573,S07,573.0,694,1.0,,0.0,,124.75,False,,184.75,True,20.0,,time,A,15154.5,15136.0,,574.0,693.0,15280.0,3.0,124.75,124.75
20210823,opportunity,decision,20210823:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210823,opportunity,decision,20210823:PV2:+1:602,PV2_V7m,602.0,603,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210823,execution,execution,20210823:PV2:+1:602,PV2_V7m,,603,,,,,0.0,False,,60.0,False,20.0,policy_skip,original_plan_loss_over_LIMIT,B,,,,,,,,,
20210824,opportunity,decision,20210824:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210824,execution,execution,20210824:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15336.0,15354.5,693.0,,,,,,
20210824,settlement,observe_close,20210824:S07:573,S07,573.0,609,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15336.0,15354.5,,574.0,608.0,15355.0,1.0,-19.75,-19.75
20210824,unknown,recognition,,,,681,,,,,-19.75,False,,40.25,False,20.0,,detector:missing_v7m_bar:680,A,,,,,,,,,
20210824,opportunity,decision,20210824:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210824,unknown,recognition,,,,681,,,,,0.0,False,,60.0,False,20.0,,detector:missing_v7m_bar:680,B,,,,,,,,,
20210825,opportunity,decision,20210825:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210825,execution,execution,20210825:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15380.25,15361.75,693.0,,,,,,
20210825,settlement,observe_close,20210825:S07:573,S07,573.0,607,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15380.25,15361.75,,574.0,606.0,15361.25,1.0,-19.75,-19.75
20210825,unknown,recognition,,,,903,,,,,-19.75,False,,40.25,False,20.0,,detector:missing_v7m_bar:902,A,,,,,,,,,
20210825,opportunity,decision,20210825:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210825,unknown,recognition,,,,903,,,,,0.0,False,,60.0,False,20.0,,detector:missing_v7m_bar:902,B,,,,,,,,,
20210826,opportunity,decision,20210826:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210826,execution,execution,20210826:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15351.0,15332.5,693.0,,,,,,
20210826,settlement,observe_close,20210826:S07:573,S07,573.0,601,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15351.0,15332.5,,574.0,600.0,15332.0,1.0,-19.75,-19.75
20210826,opportunity,decision,20210826:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210827,opportunity,decision,20210827:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210827,execution,execution,20210827:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15320.0,15301.5,693.0,,,,,,
20210827,settlement,observe_close,20210827:S07:573,S07,573.0,580,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15320.0,15301.5,,574.0,579.0,15301.0,1.0,-19.75,-19.75
20210827,opportunity,decision,20210827:PV2:+1:607,PV2_V7m,607.0,608,1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20210827,execution,execution,20210827:PV2:+1:607,PV2_V7m,,608,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,15352.0,15341.25,727.0,,,,,,
20210827,settlement,observe_close,20210827:PV2:+1:607,PV2_V7m,607.0,728,1.0,,-19.75,,43.0,False,,103.0,True,20.0,,time,A,15352.0,15341.25,,608.0,727.0,15415.5,3.0,62.75,43.0
20210827,opportunity,decision,20210827:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210827,opportunity,decision,20210827:PV2:+1:607,PV2_V7m,607.0,608,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210827,execution,execution,20210827:PV2:+1:607,PV2_V7m,,608,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15352.0,15341.25,727.0,,,,,,
20210827,settlement,observe_close,20210827:PV2:+1:607,PV2_V7m,607.0,728,1.0,,0.0,,62.75,False,,122.75,True,20.0,,time,B,15352.0,15341.25,,608.0,727.0,15415.5,3.0,62.75,62.75
20210830,opportunity,decision,20210830:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210830,execution,execution,20210830:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15483.25,15464.75,693.0,,,,,,
20210830,opportunity,decision,20210830:PV2:+1:602,PV2_V7m,602.0,603,1.0,True,0.0,True,0.0,True,20210830:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210830,settlement,observe_close,20210830:S07:573,S07,573.0,694,1.0,,0.0,,89.5,False,,149.5,True,20.0,,time,A,15483.25,15464.75,,574.0,693.0,15573.5,3.0,89.5,89.5
20210830,opportunity,decision,20210830:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210830,opportunity,decision,20210830:PV2:+1:602,PV2_V7m,602.0,603,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210830,execution,execution,20210830:PV2:+1:602,PV2_V7m,,603,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15534.25,15519.25,722.0,,,,,,
20210830,settlement,observe_close,20210830:PV2:+1:602,PV2_V7m,602.0,723,1.0,,0.0,,52.0,False,,112.0,True,20.0,,time,B,15534.25,15519.25,,603.0,722.0,15587.0,3.0,52.0,52.0
20210831,opportunity,decision,20210831:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210831,execution,execution,20210831:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15563.25,15581.75,693.0,,,,,,
20210831,opportunity,decision,20210831:PV2:-1:603,PV2_V7m,603.0,604,-1.0,True,0.0,True,0.0,True,20210831:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210831,settlement,observe_close,20210831:S07:573,S07,573.0,694,-1.0,,0.0,,-3.75,False,,56.25,False,20.0,,time,A,15563.25,15581.75,,574.0,693.0,15566.25,3.0,-3.75,-3.75
20210831,opportunity,decision,20210831:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210831,opportunity,decision,20210831:PV2:-1:603,PV2_V7m,603.0,604,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210831,execution,execution,20210831:PV2:-1:603,PV2_V7m,,604,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15532.0,15543.25,723.0,,,,,,
20210831,settlement,observe_close,20210831:PV2:-1:603,PV2_V7m,603.0,607,-1.0,,0.0,,-12.5,False,,47.5,False,20.0,,stop,B,15532.0,15543.25,,604.0,606.0,15543.75,1.0,-12.5,-12.5
20210901,opportunity,decision,20210901:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210901,execution,execution,20210901:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15665.5,15647.0,693.0,,,,,,
20210901,settlement,observe_close,20210901:S07:573,S07,573.0,694,1.0,,0.0,,18.0,False,,78.0,True,18.0,,time,A,15665.5,15647.0,,574.0,693.0,15684.25,3.0,18.0,18.0
20210901,opportunity,decision,20210901:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210902,opportunity,decision,20210902:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210902,execution,execution,20210902:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15669.25,15650.75,693.0,,,,,,
20210902,settlement,observe_close,20210902:S07:573,S07,573.0,597,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15669.25,15650.75,,574.0,596.0,15650.25,1.0,-19.75,-19.75
20210902,opportunity,decision,20210902:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210903,opportunity,decision,20210903:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210903,execution,execution,20210903:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15577.5,15596.0,693.0,,,,,,
20210903,settlement,observe_close,20210903:S07:573,S07,573.0,582,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15577.5,15596.0,,574.0,581.0,15596.5,1.0,-19.75,-19.75
20210903,opportunity,decision,20210903:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210906,opportunity,decision,20210906:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210906,execution,execution,20210906:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15688.25,15706.75,693.0,,,,,,
20210906,settlement,observe_close,20210906:S07:573,S07,573.0,606,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15688.25,15706.75,,574.0,605.0,15707.25,1.0,-19.75,-19.75
20210906,opportunity,decision,20210906:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210907,opportunity,decision,20210907:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210907,execution,execution,20210907:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15645.25,15663.75,693.0,,,,,,
20210907,settlement,observe_close,20210907:S07:573,S07,573.0,583,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15645.25,15663.75,,574.0,582.0,15664.25,1.0,-19.75,-19.75
20210907,opportunity,decision,20210907:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210908,opportunity,decision,20210908:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210908,execution,execution,20210908:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15645.25,15663.75,693.0,,,,,,
20210908,opportunity,decision,20210908:PV2:-1:637,PV2_V7m,637.0,638,-1.0,True,0.0,True,0.0,True,20210908:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210908,settlement,observe_close,20210908:S07:573,S07,573.0,694,-1.0,,0.0,,80.25,False,,140.25,True,20.0,,time,A,15645.25,15663.75,,574.0,693.0,15564.25,3.0,80.25,80.25
20210908,opportunity,decision,20210908:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210908,opportunity,decision,20210908:PV2:-1:637,PV2_V7m,637.0,638,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210908,execution,execution,20210908:PV2:-1:637,PV2_V7m,,638,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15579.25,15596.5,757.0,,,,,,
20210908,settlement,observe_close,20210908:PV2:-1:637,PV2_V7m,637.0,745,-1.0,,0.0,,-18.5,False,,41.5,False,20.0,,stop,B,15579.25,15596.5,,638.0,744.0,15597.0,1.0,-18.5,-18.5
20210909,opportunity,decision,20210909:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210909,execution,execution,20210909:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15629.75,15611.25,693.0,,,,,,
20210909,settlement,observe_close,20210909:S07:573,S07,573.0,687,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15629.75,15611.25,,574.0,686.0,15610.75,1.0,-19.75,-19.75
20210909,opportunity,decision,20210909:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210910,opportunity,decision,20210910:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210910,execution,execution,20210910:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15651.25,15632.75,693.0,,,,,,
20210910,settlement,observe_close,20210910:S07:573,S07,573.0,603,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15651.25,15632.75,,574.0,602.0,15632.25,1.0,-19.75,-19.75
20210910,opportunity,decision,20210910:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210913,opportunity,decision,20210913:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210913,execution,execution,20210913:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15542.0,15523.5,693.0,,,,,,
20210913,settlement,observe_close,20210913:S07:573,S07,573.0,576,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15542.0,15523.5,,574.0,575.0,15523.0,1.0,-19.75,-19.75
20210913,opportunity,decision,20210913:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210914,opportunity,decision,20210914:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210914,execution,execution,20210914:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15505.5,15487.0,693.0,,,,,,
20210914,settlement,observe_close,20210914:S07:573,S07,573.0,575,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15505.5,15487.0,,574.0,574.0,15486.5,1.0,-19.75,-19.75
20210914,opportunity,decision,20210914:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210915,opportunity,decision,20210915:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210915,execution,execution,20210915:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15385.0,15403.5,693.0,,,,,,
20210915,opportunity,decision,20210915:PV2:-1:616,PV2_V7m,616.0,617,-1.0,True,0.0,True,0.0,True,20210915:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210915,settlement,observe_close,20210915:S07:573,S07,573.0,694,-1.0,,0.0,,35.5,False,,95.5,True,20.0,,time,A,15385.0,15403.5,,574.0,693.0,15348.75,3.0,35.5,35.5
20210915,opportunity,decision,20210915:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210915,opportunity,decision,20210915:PV2:-1:616,PV2_V7m,616.0,617,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210915,execution,execution,20210915:PV2:-1:616,PV2_V7m,,617,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15319.25,15321.5,736.0,,,,,,
20210915,settlement,observe_close,20210915:PV2:-1:616,PV2_V7m,616.0,618,-1.0,,0.0,,-3.5,False,,56.5,False,20.0,,stop,B,15319.25,15321.5,,617.0,617.0,15322.0,1.0,-3.5,-3.5
20210916,opportunity,decision,20210916:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210916,execution,execution,20210916:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15471.0,15452.5,693.0,,,,,,
20210916,settlement,observe_close,20210916:S07:573,S07,573.0,577,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15471.0,15452.5,,574.0,576.0,15452.0,1.0,-19.75,-19.75
20210916,opportunity,decision,20210916:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210917,opportunity,decision,20210917:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210917,execution,execution,20210917:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15444.75,15463.25,693.0,,,,,,
20210917,opportunity,decision,20210917:PV2:-1:602,PV2_V7m,602.0,603,-1.0,True,0.0,True,0.0,True,20210917:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20210917,settlement,observe_close,20210917:S07:573,S07,573.0,694,-1.0,,0.0,,133.5,False,,193.5,True,20.0,,time,A,15444.75,15463.25,,574.0,693.0,15310.5,3.0,133.5,133.5
20210917,opportunity,decision,20210917:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210917,opportunity,decision,20210917:PV2:-1:602,PV2_V7m,602.0,603,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210917,execution,execution,20210917:PV2:-1:602,PV2_V7m,,603,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15390.75,15407.0,722.0,,,,,,
20210917,settlement,observe_close,20210917:PV2:-1:602,PV2_V7m,602.0,723,-1.0,,0.0,,56.75,False,,116.75,True,20.0,,time,B,15390.75,15407.0,,603.0,722.0,15333.25,3.0,56.75,56.75
20210920,opportunity,decision,20210920:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210920,execution,execution,20210920:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15120.75,15102.25,693.0,,,,,,
20210920,settlement,observe_close,20210920:S07:573,S07,573.0,575,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15120.75,15102.25,,574.0,574.0,15101.75,1.0,-19.75,-19.75
20210920,opportunity,decision,20210920:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210921,opportunity,decision,20210921:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210921,execution,execution,20210921:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15031.5,15050.0,693.0,,,,,,
20210921,settlement,observe_close,20210921:S07:573,S07,573.0,575,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15031.5,15050.0,,574.0,574.0,15050.5,1.0,-19.75,-19.75
20210921,opportunity,decision,20210921:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210922,opportunity,decision,20210922:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210922,execution,execution,20210922:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15040.5,15059.0,693.0,,,,,,
20210922,settlement,observe_close,20210922:S07:573,S07,573.0,596,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15040.5,15059.0,,574.0,595.0,15059.5,1.0,-19.75,-19.75
20210922,opportunity,decision,20210922:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210923,opportunity,decision,20210923:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20210923,execution,execution,20210923:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,15201.75,15220.25,693.0,,,,,,
20210923,settlement,observe_close,20210923:S07:573,S07,573.0,578,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,15201.75,15220.25,,574.0,577.0,15220.75,1.0,-19.75,-19.75
20210923,opportunity,decision,20210923:PV2:+1:613,PV2_V7m,613.0,614,1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20210923,execution,execution,20210923:PV2:+1:613,PV2_V7m,,614,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,15319.25,15308.0,733.0,,,,,,
20210923,settlement,observe_close,20210923:PV2:+1:613,PV2_V7m,613.0,638,1.0,,-19.75,,-32.25,False,,27.75,False,20.0,,stop,A,15319.25,15308.0,,614.0,637.0,15307.5,1.0,-12.5,-32.25
20210923,opportunity,decision,20210923:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20210923,opportunity,decision,20210923:PV2:+1:613,PV2_V7m,613.0,614,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20210923,execution,execution,20210923:PV2:+1:613,PV2_V7m,,614,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,15319.25,15308.0,733.0,,,,,,
