date,irec,side,stop,target,iend,branch,entry,exit,xtype,jexit,risk,plan_loss,net,fits,day_after,cut
20161018,3101218,-1,4862.0,,3101338,S07,4843.5,4844.0,3,3101338,18.5,19.75,-1.25,True,-1.25,
20161019,3102491,1,4810.5,,3102611,S07,4829.0,4831.5,3,3102611,18.5,19.75,1.75,True,1.75,
20161020,3103788,1,4808.0,,3103908,S07,4826.5,4807.5,1,3103794,18.5,19.75,-19.75,True,-19.75,
20161020,3103849,-1,4814.0,,-1,PV2_V7m,4809.75,4814.5,1,3103895,4.25,5.5,-5.5,True,-25.25,
20161021,3105099,-1,4842.25,,3105219,S07,4823.75,4837.25,3,3105219,18.5,19.75,-14.25,True,-14.25,
20161024,3106395,1,4862.0,,3106515,S07,4880.5,4895.75,3,3106515,18.5,19.75,14.5,True,14.5,
20161025,3107719,-1,4921.75,,3107839,S07,4903.25,4895.25,3,3107839,18.5,19.75,7.25,True,7.25,
20161026,3109035,-1,4873.25,,3109155,S07,4854.75,4873.75,1,3109121,18.5,19.75,-19.75,True,-19.75,
20161027,3110347,-1,4892.75,,3110467,S07,4874.25,4849.75,3,3110467,18.5,19.75,23.75,True,23.75,
20161028,3111652,-1,4826.0,,3111772,S07,4807.5,4826.5,1,3111664,18.5,19.75,-19.75,True,-19.75,
20161031,3112978,-1,4832.25,,3113098,S07,4813.75,4813.75,3,3113098,18.5,19.75,-0.75,True,-0.75,
20161101,3114291,-1,4819.5,,3114411,S07,4801.0,4781.25,3,3114411,18.5,19.75,19.0,True,19.0,
20161102,3115638,-1,4772.25,,3115758,S07,4753.75,4755.0,3,3115758,18.5,19.75,-2.0,True,-2.0,
20161103,3116995,1,4707.0,,3117115,S07,4725.5,4706.5,1,3117024,18.5,19.75,-19.75,True,-19.75,
20161104,3118277,-1,4682.75,,3118397,S07,4664.25,4683.25,1,3118282,18.5,19.75,-19.75,True,-19.75,
20161107,3119611,-1,4746.75,,3119731,S07,4728.25,4747.25,1,3119670,18.5,19.75,-19.75,True,-19.75,
20161108,3120941,-1,4780.75,,3121061,S07,4762.25,4781.25,1,3121042,18.5,19.75,-19.75,True,-19.75,
20161109,3122305,1,4763.25,,3122425,S07,4781.75,4762.75,1,3122310,18.5,19.75,-19.75,True,-19.75,
20161110,3123670,-1,4854.5,,3123790,S07,4836.0,4728.0,3,3123790,18.5,19.75,107.25,True,107.25,
20161111,3125032,1,4706.0,,3125152,S07,4724.5,4705.5,1,3125055,18.5,19.75,-19.75,True,-19.75,
20161114,3126390,-1,4753.25,,3126510,S07,4734.75,4686.75,3,3126510,18.5,19.75,47.25,True,47.25,
20161115,3127744,1,4713.0,,3127864,S07,4731.5,4758.75,3,3127864,18.5,19.75,26.5,True,26.5,
20161116,3129089,1,4728.75,,3129209,S07,4747.25,4790.5,3,3129209,18.5,19.75,42.5,True,42.5,
20161117,3130437,1,4775.5,,3130557,S07,4794.0,4808.5,3,3130557,18.5,19.75,13.75,True,13.75,
20161118,3131764,1,4818.25,,3131884,S07,4836.75,4817.75,1,3131809,18.5,19.75,-19.75,True,-19.75,
20161121,3133082,1,4805.0,,3133202,S07,4823.5,4845.25,3,3133202,18.5,19.75,21.0,True,21.0,
20161122,3134419,1,4861.25,,3134539,S07,4879.75,4865.75,3,3134539,18.5,19.75,-14.75,True,-14.75,
20161123,3135679,-1,4867.75,,3135799,S07,4849.25,4834.0,3,3135799,18.5,19.75,14.5,True,14.5,
20161124,3136913,-1,4868.0,,3137033,S07,4849.5,4859.0,3,3137033,18.5,19.75,-10.25,True,-10.25,
20161125,3137940,1,4839.5,,3138060,S07,4858.0,4864.25,3,3138060,18.5,19.75,5.5,True,5.5,
20161128,3139032,1,4843.75,,3139152,S07,4862.25,4869.25,3,3139152,18.5,19.75,6.25,True,6.25,
20161129,3140310,-1,4879.0,,3140430,S07,4860.5,4879.5,1,3140425,18.5,19.75,-19.75,True,-19.75,
20161130,3141592,-1,4888.0,,3141712,S07,4869.5,4843.25,3,3141712,18.5,19.75,25.5,True,25.5,
20161201,3142912,-1,4819.0,,3143032,S07,4800.5,4756.25,3,3143032,18.5,19.75,43.5,True,43.5,
20161202,3144238,1,4714.75,,3144358,S07,4733.25,4752.5,3,3144358,18.5,19.75,18.5,True,18.5,
20161205,3145570,-1,4769.75,,3145690,S07,4751.25,4770.25,1,3145591,18.5,19.75,-19.75,True,-19.75,
20161205,3145606,1,4777.5,,-1,PV2_V7m,4782.5,4777.0,1,3145614,5.0,6.25,-6.25,True,-26.0,
20161206,3146845,-1,4799.25,,3146965,S07,4780.75,4776.5,3,3146965,18.5,19.75,3.5,True,3.5,
20161207,3148098,1,4760.5,,3148218,S07,4779.0,4784.5,3,3148218,18.5,19.75,4.75,True,4.75,
20161207,3148318,1,4815.5,,-1,PV2_V7m,4817.5,4815.0,1,3148320,2.0,3.25,-3.25,True,1.5,
20161208,3149082,-1,4863.75,,3149202,S07,4845.25,4864.25,1,3149101,18.5,19.75,-19.75,True,-19.75,
20161209,3150272,-1,4895.25,,3150392,S07,4876.75,4895.75,1,3150338,18.5,19.75,-19.75,True,-19.75,
20161212,3151607,-1,4885.25,,3151727,S07,4866.75,4867.25,3,3151727,18.5,19.75,-1.25,True,-1.25,
20161213,3152886,1,4873.25,,3153006,S07,4891.75,4951.75,3,3153006,18.5,19.75,59.25,True,59.25,
20161214,3154133,1,4929.75,,3154253,S07,4948.25,4938.0,3,3154253,18.5,19.75,-11.0,True,-11.0,
20161215,3155461,1,4917.5,,3155581,S07,4936.0,4956.5,3,3155581,18.5,19.75,19.75,True,19.75,
20161216,3156737,1,4929.25,,3156857,S07,4947.75,4928.75,1,3156798,18.5,19.75,-19.75,True,-19.75,
20161219,3158014,-1,4936.0,,3158134,S07,4917.5,4936.5,1,3158030,18.5,19.75,-19.75,True,-19.75,
20161219,3158050,1,4936.25,,-1,PV2_V7m,4936.75,4947.75,3,3158170,0.5,1.75,10.25,True,-9.5,
20161220,3159263,1,4935.75,,3159383,S07,4954.25,4954.25,3,3159383,18.5,19.75,-0.75,True,-0.75,
20161221,3160506,1,4939.0,,3160626,S07,4957.5,4946.25,3,3160626,18.5,19.75,-12.0,True,-12.0,
20161222,3161789,-1,4961.75,,3161909,S07,4943.25,4929.5,3,3161909,18.5,19.75,13.0,True,13.0,
20161223,3163012,1,4913.75,,3163132,S07,4932.25,4925.25,3,3163132,18.5,19.75,-7.75,True,-7.75,
20161227,3164187,1,4934.25,,3164307,S07,4952.75,4982.25,3,3164307,18.5,19.75,28.75,True,28.75,
20161228,3165476,1,4959.75,,3165596,S07,4978.25,4959.25,1,3165487,18.5,19.75,-19.75,True,-19.75,
20161228,3165510,-1,4952.5,,-1,PV2_V7m,4949.0,4953.0,1,3165584,3.5,4.75,-4.75,True,-24.5,
20161229,3166772,1,4907.25,,3166892,S07,4925.75,4911.0,3,3166892,18.5,19.75,-15.5,True,-15.5,
20161230,3168103,-1,4936.75,,3168223,S07,4918.25,4880.75,3,3168223,18.5,19.75,36.75,True,36.75,
20170103,3169449,-1,4914.0,,3169569,S07,4895.5,4914.5,1,3169482,18.5,19.75,-19.75,True,-19.75,
20170103,3169494,1,4915.5,,-1,PV2_V7m,4917.75,4915.0,1,3169508,2.25,3.5,-3.5,True,-23.25,
20170104,3170766,1,4905.75,,3170886,S07,4924.25,4928.75,3,3170886,18.5,19.75,3.75,True,3.75,
20170105,3172089,1,4922.5,,3172209,S07,4941.0,4943.5,3,3172209,18.5,19.75,1.75,True,1.75,
20170106,3173370,1,4945.25,,3173490,S07,4963.75,4992.5,3,3173490,18.5,19.75,28.0,True,28.0,
20170109,3174685,1,4990.25,,3174805,S07,5008.75,5019.25,3,3174805,18.5,19.75,9.75,True,9.75,
20170110,3176017,1,5006.5,,3176137,S07,5025.0,5038.5,3,3176137,18.5,19.75,12.75,True,12.75,
20170111,3177336,1,5017.75,,3177456,S07,5036.25,5017.25,1,3177453,18.5,19.75,-19.75,True,-19.75,
20170112,3178684,-1,5043.25,,3178804,S07,5024.75,5004.0,3,3178804,18.5,19.75,20.0,True,20.0,
20170113,3179974,1,5029.0,,3180094,S07,5047.5,5059.25,3,3180094,18.5,19.75,11.0,True,11.0,
20170117,3182346,-1,5059.5,,3182466,S07,5041.0,5040.5,3,3182466,18.5,19.75,-0.25,True,-0.25,
20170118,3183672,-1,5060.75,,3183792,S07,5042.25,5045.0,3,3183792,18.5,19.75,-3.5,True,-3.5,
20170119,3184976,1,5041.25,,3185096,S07,5059.75,5057.75,3,3185096,18.5,19.75,-2.75,True,-2.75,
20170120,3186294,1,5052.0,,3186414,S07,5070.5,5063.25,3,3186414,18.5,19.75,-8.0,True,-8.0,
20170123,3187645,1,5038.75,,3187765,S07,5057.25,5038.25,1,3187705,18.5,19.75,-19.75,True,-19.75,
20170123,3187709,-1,5042.75,,-1,PV2_V7m,5039.5,5043.25,1,3187712,3.25,4.5,-4.5,True,-24.25,
20170124,3188966,1,5057.5,,3189086,S07,5076.0,5072.0,3,3189086,18.5,19.75,-4.75,True,-4.75,
20170125,3190304,-1,5144.25,,3190424,S07,5125.75,5132.75,3,3190424,18.5,19.75,-7.75,True,-7.75,
20170126,3191649,1,5143.75,,3191769,S07,5162.25,5152.0,3,3191769,18.5,19.75,-11.0,True,-11.0,
20170127,3192961,1,5144.5,,3193081,S07,5163.0,5159.25,3,3193081,18.5,19.75,-4.5,True,-4.5,
20170130,3194265,-1,5156.0,,3194385,S07,5137.5,5106.75,3,3194385,18.5,19.75,30.0,True,30.0,
20170131,3195588,-1,5125.25,,3195708,S07,5106.75,5088.5,3,3195708,18.5,19.75,17.5,True,17.5,
20170201,3196926,1,5133.0,,3197046,S07,5151.5,5132.5,1,3196991,18.5,19.75,-19.75,True,-19.75,
20170202,3198283,-1,5146.0,,3198403,S07,5127.5,5146.5,1,3198306,18.5,19.75,-19.75,True,-19.75,
20170203,3199614,1,5129.75,,3199734,S07,5148.25,5149.0,3,3199734,18.5,19.75,0.0,True,0.0,
20170206,3200929,1,5130.25,,3201049,S07,5148.75,5160.75,3,3201049,18.5,19.75,11.25,True,11.25,
20170207,3202246,1,5153.5,,3202366,S07,5172.0,5184.0,3,3202366,18.5,19.75,11.25,True,11.25,
20170208,3203578,1,5155.0,,3203698,S07,5173.5,5188.5,3,3203698,18.5,19.75,14.25,True,14.25,
20170209,3204880,1,5178.5,,3205000,S07,5197.0,5216.0,3,3205000,18.5,19.75,18.25,True,18.25,
20170210,3206224,1,5202.5,,3206344,S07,5221.0,5220.0,3,3206344,18.5,19.75,-1.75,True,-1.75,
20170213,3207532,1,5223.75,,3207652,S07,5242.25,5250.75,3,3207652,18.5,19.75,7.75,True,7.75,
20170214,3208853,1,5236.25,,3208973,S07,5254.75,5253.25,3,3208973,18.5,19.75,-2.25,True,-2.25,
20170215,3210175,1,5253.0,,3210295,S07,5271.5,5288.25,3,3210295,18.5,19.75,16.0,True,16.0,
20170216,3211507,1,5292.0,,3211627,S07,5310.5,5291.5,1,3211588,18.5,19.75,-19.75,True,-19.75,
20170217,3212817,-1,5313.5,,3212937,S07,5295.0,5304.25,3,3212937,18.5,19.75,-10.0,True,-10.0,
20170220,3214128,-1,5348.0,,3214248,S07,5329.5,5339.5,3,3214248,18.5,19.75,-10.75,True,-10.75,
20170221,3215209,-1,5354.0,,3215329,S07,5335.5,5340.0,3,3215329,18.5,19.75,-5.25,True,-5.25,
20170222,3216511,-1,5363.0,,3216631,S07,5344.5,5349.0,3,3216631,18.5,19.75,-5.25,True,-5.25,
20170223,3217823,-1,5374.5,,3217943,S07,5356.0,5324.5,3,3217943,18.5,19.75,30.75,True,30.75,
20170224,3219153,1,5289.25,,3219273,S07,5307.75,5323.0,3,3219273,18.5,19.75,14.5,True,14.5,
20170227,3220507,-1,5348.0,,3220626,S07,5329.5,5331.5,4,3220552,18.5,19.75,-2.75,True,-2.75,
20170228,3221835,-1,5364.0,,3221955,S07,5345.5,5343.0,3,3221955,18.5,19.75,1.75,True,1.75,
20170301,3223188,-1,5381.75,,3223308,S07,5363.25,5380.75,3,3223308,18.5,19.75,-18.25,True,-18.25,
20170302,3224525,-1,5403.0,,3224645,S07,5384.5,5366.75,3,3224645,18.5,19.75,17.0,True,17.0,
20170303,3225870,1,5341.5,,3225990,S07,5360.0,5353.75,3,3225990,18.5,19.75,-7.0,True,-7.0,
20170306,3227211,-1,5371.0,,3227331,S07,5352.5,5345.5,3,3227331,18.5,19.75,6.25,True,6.25,
20170307,3228532,1,5336.25,,3228652,S07,5354.75,5353.25,3,3228652,18.5,19.75,-2.25,True,-2.25,
20170308,3229883,1,5333.0,,3230003,S07,5351.5,5365.5,3,3230003,18.5,19.75,13.25,True,13.25,
20170310,3232165,-1,5407.75,,3232285,S07,5389.25,5389.25,3,3232285,18.5,19.75,-0.75,True,-0.75,
20170313,3233462,1,5373.5,,3233582,S07,5392.0,5389.0,3,3233582,18.5,19.75,-3.75,True,-3.75,
20170314,3234714,-1,5403.25,,3234834,S07,5384.75,5377.5,3,3234834,18.5,19.75,6.5,True,6.5,
20170315,3235992,-1,5410.5,,3236112,S07,5392.0,5388.5,3,3236112,18.5,19.75,2.75,True,2.75,
20170316,3237320,-1,5445.25,,3237440,S07,5426.75,5406.5,3,3237440,18.5,19.75,19.5,True,19.5,
20170317,3238607,-1,5433.5,,3238727,S07,5415.0,5411.5,3,3238727,18.5,19.75,2.75,True,2.75,
20170320,3239935,-1,5425.75,,3240055,S07,5407.25,5426.25,1,3239981,18.5,19.75,-19.75,True,-19.75,
20170321,3241250,1,5416.25,,3241370,S07,5434.75,5415.75,1,3241291,18.5,19.75,-19.75,True,-19.75,
20170322,3242612,1,5319.5,,3242732,S07,5338.0,5366.0,3,3242732,18.5,19.75,27.25,True,27.25,
20170323,3243944,-1,5375.25,,3244064,S07,5356.75,5375.75,1,3244044,18.5,19.75,-19.75,True,-19.75,
20170324,3245255,1,5360.75,,3245375,S07,5379.25,5389.0,3,3245375,18.5,19.75,9.0,True,9.0,
20170327,3246611,1,5315.0,,3246731,S07,5333.5,5365.5,3,3246731,18.5,19.75,31.25,True,31.25,
20170328,3247956,1,5358.75,,3248076,S07,5377.25,5388.75,3,3248076,18.5,19.75,10.75,True,10.75,
20170328,3248100,1,5394.5,,-1,PV2_V7m,5395.75,5394.0,1,3248102,1.25,2.5,-2.5,True,8.25,
20170329,3249299,-1,5428.5,,3249419,S07,5410.0,5418.75,3,3249419,18.5,19.75,-9.5,True,-9.5,
20170330,3250639,1,5416.75,,3250759,S07,5435.25,5443.75,3,3250759,18.5,19.75,7.75,True,7.75,
20170331,3251976,-1,5448.75,,3252096,S07,5430.25,5445.75,3,3252096,18.5,19.75,-16.25,True,-16.25,
20170403,3253296,1,5426.0,,3253416,S07,5444.5,5425.5,1,3253382,18.5,19.75,-19.75,True,-19.75,
20170403,3253395,-1,5418.0,,-1,PV2_V7m,5416.25,5418.5,1,3253398,1.75,3.0,-3.0,True,-22.75,
20170404,3254620,1,5403.75,,3254740,S07,5422.25,5429.75,3,3254740,18.5,19.75,6.75,True,6.75,
20170405,3255943,1,5429.5,,3256063,S07,5448.0,5467.75,3,3256063,18.5,19.75,19.0,True,19.0,
20170406,3257304,-1,5441.0,,3257424,S07,5422.5,5431.5,3,3257424,18.5,19.75,-9.75,True,-9.75,
20170407,3258650,-1,5436.0,,3258770,S07,5417.5,5418.5,3,3258770,18.5,19.75,-1.75,True,-1.75,
20170410,3259955,1,5409.75,,3260075,S07,5428.25,5422.0,3,3260075,18.5,19.75,-7.0,True,-7.0,
20170411,3261288,1,5402.0,,3261408,S07,5420.5,5401.5,1,3261296,18.5,19.75,-19.75,True,-19.75,
20170411,3261317,-1,5392.25,,-1,PV2_V7m,5390.75,5392.75,1,3261318,1.5,2.75,-2.75,True,-22.5,
20170412,3262631,1,5375.25,,3262751,S07,5393.75,5383.0,3,3262751,18.5,19.75,-11.5,True,-11.5,
20170413,3263980,-1,5384.25,,3264100,S07,5365.75,5384.75,1,3263998,18.5,19.75,-19.75,True,-19.75,
20170413,3264013,1,5391.0,,-1,PV2_V7m,5392.25,5390.5,1,3264014,1.25,2.5,-2.5,True,-22.25,
20170417,3265267,1,5355.5,,3265387,S07,5374.0,5385.25,3,3265387,18.5,19.75,10.5,True,10.5,
20170418,3266598,1,5365.75,,3266718,S07,5384.25,5388.5,3,3266718,18.5,19.75,3.5,True,3.5,
20170419,3267930,1,5400.25,,3268050,S07,5418.75,5429.0,3,3268050,18.5,19.75,9.5,True,9.5,
20170420,3269249,1,5406.0,,3269369,S07,5424.5,5424.5,3,3269369,18.5,19.75,-0.75,True,-0.75,
20170421,3270559,-1,5458.75,,3270679,S07,5440.25,5446.0,3,3270679,18.5,19.75,-6.5,True,-6.5,
20170424,3271918,1,5481.0,,3272038,S07,5499.5,5496.5,3,3272038,18.5,19.75,-3.75,True,-3.75,
20170425,3273238,-1,5543.0,,3273358,S07,5524.5,5539.5,3,3273358,18.5,19.75,-15.75,True,-15.75,
20170426,3274575,1,5539.5,,3274695,S07,5558.0,5553.75,3,3274695,18.5,19.75,-5.0,True,-5.0,
20170427,3275891,1,5532.25,,3276011,S07,5550.75,5560.25,3,3276011,18.5,19.75,8.75,True,8.75,
20170428,3277227,1,5574.5,,3277347,S07,5593.0,5575.5,3,3277347,18.5,19.75,-18.25,True,-18.25,
20170501,3278488,1,5582.0,,3278608,S07,5600.5,5616.0,3,3278608,18.5,19.75,14.75,True,14.75,
20170502,3279804,-1,5651.5,,3279924,S07,5633.0,5634.25,3,3279924,18.5,19.75,-2.0,True,-2.0,
20170503,3281108,-1,5639.25,,3281228,S07,5620.75,5616.5,3,3281228,18.5,19.75,3.5,True,3.5,
20170504,3282417,-1,5640.75,,3282537,S07,5622.25,5624.0,3,3282537,18.5,19.75,-2.5,True,-2.5,
20170505,3283726,-1,5654.25,,3283846,S07,5635.75,5620.75,3,3283846,18.5,19.75,14.25,True,14.25,
20170508,3285064,1,5630.25,,3285184,S07,5648.75,5640.0,3,3285184,18.5,19.75,-9.5,True,-9.5,
20170509,3286369,1,5648.5,,3286489,S07,5667.0,5677.5,3,3286489,18.5,19.75,9.75,True,9.75,
20170510,3287698,-1,5693.5,,3287818,S07,5675.0,5669.5,3,3287818,18.5,19.75,4.75,True,4.75,
20170511,3289025,1,5645.75,,3289145,S07,5664.25,5645.25,1,3289048,18.5,19.75,-19.75,True,-19.75,
20170511,3289063,-1,5649.25,,-1,PV2_V7m,5646.0,5649.75,1,3289141,3.25,4.5,-4.5,True,-24.25,
20170512,3290349,1,5660.75,,3290469,S07,5679.25,5683.5,3,3290469,18.5,19.75,3.5,True,3.5,
20170515,3291671,1,5668.25,,3291791,S07,5686.75,5697.75,3,3291791,18.5,19.75,10.25,True,10.25,
20170516,3292995,-1,5730.0,,3293115,S07,5711.5,5711.5,3,3293115,18.5,19.75,-0.75,True,-0.75,
20170517,3294360,1,5666.0,,3294480,S07,5684.5,5665.5,1,3294384,18.5,19.75,-19.75,True,-19.75,
20170517,3294392,-1,5661.5,,-1,PV2_V7m,5655.75,5662.0,1,3294393,5.75,7.0,-7.0,True,-26.75,
20170518,3295723,1,5565.75,,3295843,S07,5584.25,5629.25,3,3295843,18.5,19.75,44.25,True,44.25,
20170519,3297079,-1,5669.5,,3297199,S07,5651.0,5670.0,1,3297133,18.5,19.75,-19.75,True,-19.75,
20170522,3298416,1,5655.25,,3298536,S07,5673.75,5687.25,3,3298536,18.5,19.75,12.75,True,12.75,
20170523,3299747,-1,5730.75,,3299867,S07,5712.25,5707.25,3,3299867,18.5,19.75,4.25,True,4.25,
20170524,3301054,1,5702.75,,3301174,S07,5721.25,5715.25,3,3301174,18.5,19.75,-6.75,True,-6.75,
20170525,3302400,-1,5767.5,,3302520,S07,5749.0,5768.0,1,3302458,18.5,19.75,-19.75,True,-19.75,
20170525,3302502,1,5774.25,,-1,PV2_V7m,5776.0,5773.75,1,3302522,1.75,3.0,-3.0,True,-22.75,
20170526,3303741,-1,5793.25,,3303861,S07,5774.75,5793.75,1,3303808,18.5,19.75,-19.75,True,-19.75,
20170530,3306084,1,5773.5,,3306204,S07,5792.0,5797.75,3,3306204,18.5,19.75,5.0,True,5.0,
20170531,3307412,-1,5831.5,,3307532,S07,5813.0,5781.5,3,3307532,18.5,19.75,30.75,True,30.75,
20170601,3308747,1,5788.5,,3308867,S07,5807.0,5788.0,1,3308783,18.5,19.75,-19.75,True,-19.75,
20170602,3310107,-1,5851.25,,3310227,S07,5832.75,5851.75,1,3310190,18.5,19.75,-19.75,True,-19.75,
20170602,3310235,1,5857.75,,-1,PV2_V7m,5859.0,5874.5,3,3310355,1.25,2.5,14.75,True,-5.0,
20170605,3311429,-1,5893.5,,3311549,S07,5875.0,5877.0,3,3311549,18.5,19.75,-2.75,True,-2.75,
20170606,3312743,1,5855.5,,3312863,S07,5874.0,5881.0,3,3312863,18.5,19.75,6.25,True,6.25,
20170607,3314046,1,5858.25,,3314166,S07,5876.75,5870.75,3,3314166,18.5,19.75,-6.75,True,-6.75,
20170608,3315152,-1,5913.75,,3315272,S07,5895.25,5880.75,3,3315272,18.5,19.75,13.75,True,13.75,
20170609,3316483,-1,5916.5,,3316603,S07,5898.0,5882.75,3,3316603,18.5,19.75,14.5,True,14.5,
20170612,3317832,-1,5698.0,,3317952,S07,5679.5,5698.5,1,3317834,18.5,19.75,-19.75,True,-19.75,
20170613,3319170,1,5735.25,,3319290,S07,5753.75,5734.75,1,3319249,18.5,19.75,-19.75,True,-19.75,
20170614,3320484,-1,5793.5,,3320604,S07,5775.0,5769.25,3,3320604,18.5,19.75,5.0,True,5.0,
20170614,3320802,-1,5726.25,,-1,PV2_V7m,5721.75,5726.0,1,3320803,3.75,5.0,-5.0,True,0.0,True
20170615,3321840,-1,5697.0,,3321960,S07,5678.5,5684.5,3,3321960,18.5,19.75,-6.75,True,-6.75,
20170616,3323192,-1,5708.0,,3323312,S07,5689.5,5681.0,3,3323312,18.5,19.75,7.75,True,7.75,
20170619,3324530,-1,5749.75,,3324650,S07,5731.25,5750.25,1,3324536,18.5,19.75,-19.75,True,-19.75,
20170619,3324567,1,5766.75,,-1,PV2_V7m,5770.25,5766.25,1,3324569,3.5,4.75,-4.75,True,-24.5,
20170620,3325865,-1,5783.75,,3325985,S07,5765.25,5753.5,3,3325985,18.5,19.75,11.0,True,11.0,
20170621,3327210,-1,5764.5,,3327330,S07,5746.0,5765.0,1,3327278,18.5,19.75,-19.75,True,-19.75,
