date,year,world,oid,label,resolved,day_pnl,minutes_since_open,risk_points,day_range_rel
20190227,2019,take,20190227:PV2:-1:616,-3.5,True,-19.75,46.0,1.75,0.949343339587242
20190227,2019,defer,20190227:PV2:-1:616,-3.5,True,0.0,46.0,1.75,0.949343339587242
20190311,2019,defer,20190311:PV2:+1:611,43.75,True,0.0,41.0,5.5,1.0431211498973305
20190313,2019,take,20190313:PV2:+1:668,2.0,True,-19.75,98.0,6.5,0.7204968944099379
20190313,2019,defer,20190313:PV2:+1:668,2.0,True,0.0,98.0,6.5,0.7204968944099379
20190315,2019,defer,20190315:PV2:+1:606,-2.25,True,0.0,36.0,0.75,0.6376811594202898
20190318,2019,defer,20190318:PV2:+1:609,-6.75,True,0.0,39.0,5.5,0.6570841889117043
20190321,2019,defer,20190321:PV2:+1:605,42.5,True,0.0,35.0,8.0,0.9721115537848606
20190322,2019,take,20190322:PV2:-1:604,-12.75,True,-19.75,34.0,11.75,1.1355599214145382
20190322,2019,defer,20190322:PV2:-1:604,-12.75,True,0.0,34.0,11.75,1.1355599214145382
20190326,2019,defer,20190326:PV2:+1:602,-11.5,True,0.0,32.0,10.75,0.6642335766423357
20190423,2019,defer,20190423:PV2:+1:611,-3.75,True,0.0,41.0,2.5,0.9460043196544277
20190426,2019,defer,20190426:PV2:-1:603,-5.25,True,0.0,33.0,3.5,1.2744186046511627
20190429,2019,take,20190429:PV2:+1:864,-3.0,True,-19.75,294.0,1.75,0.6976744186046512
20190429,2019,defer,20190429:PV2:+1:864,-3.0,True,0.0,294.0,1.75,0.6976744186046512
20190509,2019,take,20190509:PV2:-1:608,-8.5,True,-19.75,38.0,7.5,1.0269230769230768
20190509,2019,defer,20190509:PV2:-1:608,-8.5,True,0.0,38.0,7.5,1.0269230769230768
20190516,2019,defer,20190516:PV2:+1:604,49.25,True,0.0,34.0,6.0,0.7542262678803641
20190603,2019,take,20190603:PV2:-1:602,0.0,True,-19.75,32.0,34.0,1.1335149863760219
20190603,2019,defer,20190603:PV2:-1:602,0.0,True,0.0,32.0,34.0,1.1335149863760219
20190606,2019,take,20190606:PV2:+1:929,-4.0,True,-19.75,359.0,2.75,0.8813096862210096
20190606,2019,defer,20190606:PV2:+1:929,-4.0,True,0.0,359.0,2.75,0.8813096862210096
20190607,2019,defer,20190607:PV2:+1:606,-5.0,True,0.0,36.0,3.75,0.8267394270122783
20190610,2019,defer,20190610:PV2:+1:605,48.25,True,0.0,35.0,13.5,0.5648021828103683
20190617,2019,take,20190617:PV2:+1:605,-8.75,True,-19.75,35.0,7.5,0.7101910828025477
20190617,2019,defer,20190617:PV2:+1:605,-8.75,True,0.0,35.0,7.5,0.7101910828025477
20190618,2019,defer,20190618:PV2:+1:609,-3.25,True,0.0,39.0,2.25,1.105095541401274
20190708,2019,defer,20190708:PV2:-1:611,-6.25,True,0.0,41.0,4.75,0.6481113320079522
20190710,2019,defer,20190710:PV2:+1:608,-4.0,True,0.0,38.0,2.25,1.0598290598290598
20190716,2019,take,20190716:PV2:-1:737,-8.25,True,8.25,167.0,11.5,0.8961538461538462
20190716,2019,defer,20190716:PV2:-1:737,-13.0,True,0.0,167.0,11.5,0.8961538461538462
20190717,2019,defer,20190717:PV2:-1:653,-8.75,True,0.0,83.0,7.5,0.6232741617357002
20190722,2019,defer,20190722:PV2:+1:619,-3.25,True,0.0,49.0,2.0,0.7355371900826446
20190725,2019,defer,20190725:PV2:-1:609,-5.5,True,0.0,39.0,4.0,0.8669354838709677
20190729,2019,defer,20190729:PV2:-1:606,-8.5,True,0.0,36.0,7.25,1.0
20190801,2019,defer,20190801:PV2:+1:605,65.5,True,0.0,35.0,4.5,1.1272015655577299
20190813,2019,defer,20190813:PV2:+1:606,-4.0,True,0.0,36.0,2.5,2.351677852348993
20190822,2019,take,20190822:PV2:-1:644,-14.0,True,-19.75,74.0,13.0,1.114521841794569
20190822,2019,defer,20190822:PV2:-1:644,-14.0,True,0.0,74.0,13.0,1.114521841794569
20190823,2019,take,20190823:PV2:-1:673,-8.5,True,-19.75,103.0,6.75,1.567032967032967
20190823,2019,defer,20190823:PV2:-1:673,-8.5,True,0.0,103.0,6.75,1.567032967032967
20190830,2019,defer,20190830:PV2:-1:683,-6.0,True,0.0,113.0,5.0,0.883668903803132
20190905,2019,defer,20190905:PV2:+1:607,-1.75,True,0.0,37.0,4.25,0.5800756620428752
20190910,2019,defer,20190910:PV2:-1:604,-6.5,True,0.0,34.0,5.0,0.6380543633762518
20190919,2019,defer,20190919:PV2:+1:605,-8.75,True,0.0,35.0,7.5,0.5098039215686274
20190925,2019,take,20190925:PV2:-1:602,0.0,True,-19.75,32.0,24.75,0.9714285714285714
20190925,2019,defer,20190925:PV2:-1:602,0.0,True,0.0,32.0,24.75,0.9714285714285714
20190926,2019,defer,20190926:PV2:-1:603,-4.0,True,0.0,33.0,2.75,0.6031746031746031
20190927,2019,defer,20190927:PV2:-1:602,-8.5,True,0.0,32.0,7.25,0.7088989441930619
20191002,2019,defer,20191002:PV2:-1:610,-11.25,True,0.0,40.0,10.0,0.9015873015873016
20191003,2019,take,20191003:PV2:-1:613,-4.5,True,-19.75,43.0,3.25,1.3363499245852186
20191003,2019,defer,20191003:PV2:-1:613,-4.5,True,0.0,43.0,3.25,1.3363499245852186
20191008,2019,take,20191008:PV2:-1:603,0.0,True,-19.75,33.0,20.25,0.7736131934032984
20191008,2019,defer,20191008:PV2:-1:603,0.0,True,0.0,33.0,20.25,0.7736131934032984
20191010,2019,defer,20191010:PV2:+1:603,-3.25,True,0.0,33.0,2.0,0.8102710413694721
20191015,2019,defer,20191015:PV2:+1:621,-5.25,True,0.0,51.0,4.25,0.4893048128342246
20191120,2019,take,20191120:PV2:-1:783,-7.75,True,-4.0,213.0,6.5,1.665903890160183
20191120,2019,defer,20191120:PV2:-1:783,-7.75,True,0.0,213.0,6.5,1.665903890160183
20191122,2019,defer,20191122:PV2:-1:637,-6.25,True,0.0,67.0,5.0,1.002288329519451
20191125,2019,defer,20191125:PV2:+1:607,7.25,True,0.0,37.0,7.25,0.8146453089244852
20191202,2019,defer,20191202:PV2:-1:605,0.0,True,0.0,35.0,22.75,2.3496143958868894
20191212,2019,take,20191212:PV2:+1:606,-9.25,True,-19.75,36.0,7.5,2.0943396226415096
20191212,2019,defer,20191212:PV2:+1:606,-9.25,True,0.0,36.0,7.5,2.0943396226415096
20191213,2019,take,20191213:PV2:+1:607,-6.0,True,-19.75,37.0,4.25,1.5235849056603774
20191213,2019,defer,20191213:PV2:+1:607,-6.0,True,0.0,37.0,4.25,1.5235849056603774
20191230,2019,defer,20191230:PV2:-1:602,-6.0,True,0.0,32.0,4.5,1.7586206896551724
20200108,2020,defer,20200108:PV2:+1:608,-4.5,True,0.0,38.0,3.0,0.7836734693877551
20200128,2020,take,20200128:PV2:+1:632,51.5,True,-19.75,62.0,4.0,0.7571189279731994
20200128,2020,defer,20200128:PV2:+1:632,51.5,True,0.0,62.0,4.0,0.7571189279731994
20200131,2020,defer,20200131:PV2:-1:609,42.25,True,0.0,39.0,14.0,1.099526066350711
20200203,2020,defer,20200203:PV2:+1:604,-12.5,True,0.0,34.0,11.25,1.4565560821484993
20200221,2020,defer,20200221:PV2:-1:602,-14.5,True,0.0,32.0,13.75,1.1508771929824562
20200226,2020,take,20200226:PV2:+1:604,-9.0,True,-19.75,34.0,7.75,1.1872946330777656
20200226,2020,defer,20200226:PV2:+1:604,-9.0,True,0.0,34.0,7.75,1.1872946330777656
20200317,2020,take,20200317:PV2:+1:679,0.0,True,-19.75,109.0,51.5,1.2854046242774566
20200317,2020,defer,20200317:PV2:+1:679,0.0,True,0.0,109.0,51.5,1.2854046242774566
20200414,2020,defer,20200414:PV2:+1:603,-5.25,True,0.0,33.0,3.75,0.4990842490842491
20200421,2020,defer,20200421:PV2:-1:602,0.0,True,0.0,32.0,21.5,0.5067637877211238
20200429,2020,take,20200429:PV2:+1:631,-15.5,True,-19.75,61.0,14.0,0.6269791006966434
20200429,2020,defer,20200429:PV2:+1:631,-15.5,True,0.0,61.0,14.0,0.6269791006966434
20200505,2020,defer,20200505:PV2:+1:609,-11.25,True,0.0,39.0,10.0,0.40025906735751293
20200513,2020,take,20200513:PV2:+1:632,-17.5,True,-19.75,62.0,16.25,0.8541374474053296
20200513,2020,defer,20200513:PV2:+1:632,-17.5,True,0.0,62.0,16.25,0.8541374474053296
20200519,2020,take,20200519:PV2:+1:606,-9.5,True,-19.75,36.0,8.25,0.42375168690958165
20200519,2020,defer,20200519:PV2:+1:606,-9.5,True,0.0,36.0,8.25,0.42375168690958165
20200520,2020,defer,20200520:PV2:+1:608,-12.75,True,0.0,38.0,11.25,0.391304347826087
20200527,2020,take,20200527:PV2:-1:609,-3.5,True,-19.75,39.0,1.75,0.8436426116838488
20200527,2020,defer,20200527:PV2:-1:609,-3.5,True,0.0,39.0,1.75,0.8436426116838488
20200602,2020,take,20200602:PV2:-1:666,-13.0,True,-19.75,96.0,12.25,0.6237113402061856
20200602,2020,defer,20200602:PV2:-1:666,-13.0,True,0.0,96.0,12.25,0.6237113402061856
20200605,2020,take,20200605:PV2:+1:606,-17.75,True,-19.75,36.0,15.75,0.7714723926380368
20200605,2020,defer,20200605:PV2:+1:606,-17.75,True,0.0,36.0,15.75,0.7714723926380368
20200624,2020,take,20200624:PV2:-1:602,-15.25,True,-19.75,32.0,13.75,0.8604471858134156
20200624,2020,defer,20200624:PV2:-1:602,-15.25,True,0.0,32.0,13.75,0.8604471858134156
20200626,2020,take,20200626:PV2:-1:609,67.0,True,-19.75,39.0,5.5,0.6368542791056284
20200626,2020,defer,20200626:PV2:-1:609,67.0,True,0.0,39.0,5.5,0.6368542791056284
20200630,2020,defer,20200630:PV2:+1:609,-18.0,True,0.0,39.0,17.25,0.5572625698324022
20200706,2020,defer,20200706:PV2:+1:609,53.75,True,0.0,39.0,17.0,0.39086635325721963
20200707,2020,take,20200707:PV2:+1:624,-8.25,True,-19.75,54.0,7.0,0.6004029550033579
20200707,2020,defer,20200707:PV2:+1:624,-8.25,True,0.0,54.0,7.0,0.6004029550033579
20200708,2020,defer,20200708:PV2:+1:602,-7.0,True,0.0,32.0,6.25,0.350597609561753
20200720,2020,take,20200720:PV2:+1:619,80.0,True,-19.75,49.0,17.0,0.6717557251908397
20200720,2020,defer,20200720:PV2:+1:619,80.0,True,0.0,49.0,17.0,0.6717557251908397
20200727,2020,defer,20200727:PV2:+1:610,0.0,True,0.0,40.0,22.5,0.5830346475507766
20200806,2020,take,20200806:PV2:+1:846,43.0,True,-19.75,276.0,4.5,0.689156626506024
20200806,2020,defer,20200806:PV2:+1:846,43.0,True,0.0,276.0,4.5,0.689156626506024
20200810,2020,take,20200810:PV2:-1:602,36.75,True,-19.75,32.0,18.0,0.4053724053724054
20200810,2020,defer,20200810:PV2:-1:602,36.75,True,0.0,32.0,18.0,0.4053724053724054
20200812,2020,defer,20200812:PV2:+1:602,-11.5,True,0.0,32.0,10.25,0.5433455433455433
20200813,2020,take,20200813:PV2:+1:637,-8.25,True,-19.75,67.0,6.75,0.38217338217338215
20200813,2020,defer,20200813:PV2:+1:637,-8.25,True,0.0,67.0,6.75,0.38217338217338215
20200821,2020,take,20200821:PV2:+1:637,-4.25,True,-19.75,67.0,3.0,0.5741475019825535
20200821,2020,defer,20200821:PV2:+1:637,-4.25,True,0.0,67.0,3.0,0.5741475019825535
20200904,2020,take,20200904:PV2:-1:606,0.0,True,-19.75,36.0,46.75,1.8486486486486486
20200904,2020,defer,20200904:PV2:-1:606,0.0,True,0.0,36.0,46.75,1.8486486486486486
20200930,2020,take,20200930:PV2:+1:605,-11.0,True,-19.75,35.0,9.75,0.41537818637693275
20200930,2020,defer,20200930:PV2:+1:605,-11.0,True,0.0,35.0,9.75,0.41537818637693275
20201005,2020,defer,20201005:PV2:+1:606,43.25,True,0.0,36.0,5.75,0.2716627634660422
20201026,2020,take,20201026:PV2:-1:661,0.0,True,-19.75,91.0,20.75,1.3083623693379791
20201026,2020,defer,20201026:PV2:-1:661,0.0,True,0.0,91.0,20.75,1.3083623693379791
20201028,2020,defer,20201028:PV2:-1:603,0.0,True,0.0,33.0,29.5,0.9631336405529954
20201029,2020,take,20201029:PV2:+1:602,0.0,True,-19.75,32.0,19.25,0.6359447004608295
20201029,2020,defer,20201029:PV2:+1:602,0.0,True,0.0,32.0,19.25,0.6359447004608295
20201030,2020,take,20201030:PV2:-1:608,132.5,True,-19.75,38.0,14.75,0.8704512372634643
20201030,2020,defer,20201030:PV2:-1:608,132.5,True,0.0,38.0,14.75,0.8704512372634643
20201103,2020,take,20201103:PV2:+1:609,42.25,True,-19.75,39.0,15.0,0.8427947598253275
20201103,2020,defer,20201103:PV2:+1:609,42.25,True,0.0,39.0,15.0,0.8427947598253275
20201104,2020,take,20201104:PV2:+1:610,74.0,True,-19.75,40.0,10.25,0.9621542940320232
20201104,2020,defer,20201104:PV2:+1:610,74.0,True,0.0,40.0,10.25,0.9621542940320232
20201106,2020,defer,20201106:PV2:-1:602,0.0,True,0.0,32.0,28.0,0.7923627684964201
20201123,2020,take,20201123:PV2:-1:674,,False,-19.75,104.0,21.75,0.8901937756899589
20201123,2020,defer,20201123:PV2:-1:674,,False,0.0,104.0,21.75,0.8901937756899589
20201201,2020,take,20201201:PV2:+1:608,-14.0,True,-19.75,38.0,12.25,0.48471926083866385
20201201,2020,defer,20201201:PV2:+1:608,-14.0,True,0.0,38.0,12.25,0.48471926083866385
20201207,2020,defer,20201207:PV2:+1:605,-12.5,True,0.0,35.0,11.25,0.4624090541632983
20201208,2020,take,20201208:PV2:+1:870,-4.5,True,-19.75,300.0,3.0,1.0134680134680134
20201208,2020,defer,20201208:PV2:+1:870,-4.5,True,0.0,300.0,3.0,1.0134680134680134
20201214,2020,defer,20201214:PV2:+1:606,-8.5,True,0.0,36.0,7.25,0.7480653482373173
20201221,2020,take,20201221:PV2:-1:613,0.0,True,-19.75,43.0,24.75,1.0522522522522522
20201221,2020,defer,20201221:PV2:-1:613,0.0,True,0.0,43.0,24.75,1.0522522522522522
20210104,2021,defer,20210104:PV2:-1:652,235.75,True,0.0,82.0,18.25,1.1271975180972078
20210105,2021,defer,20210105:PV2:+1:603,0.0,True,0.0,33.0,21.75,0.9500489715964741
20210107,2021,defer,20210107:PV2:+1:609,11.0,True,0.0,39.0,14.25,1.100900900900901
20210112,2021,take,20210112:PV2:-1:731,0.0,True,-19.75,161.0,31.5,1.2072727272727273
20210112,2021,defer,20210112:PV2:-1:731,0.0,True,0.0,161.0,31.5,1.2072727272727273
20210113,2021,take,20210113:PV2:+1:645,-16.25,True,-19.75,75.0,14.75,0.74
20210113,2021,defer,20210113:PV2:+1:645,-16.25,True,0.0,75.0,14.75,0.74
20210115,2021,take,20210115:PV2:-1:609,0.0,True,-19.75,39.0,42.25,0.8793103448275862
20210115,2021,defer,20210115:PV2:-1:609,0.0,True,0.0,39.0,42.25,0.8793103448275862
20210119,2021,take,20210119:PV2:+1:838,-3.0,True,-19.75,268.0,1.75,0.9499165275459098
20210119,2021,defer,20210119:PV2:+1:838,-3.0,True,0.0,268.0,1.75,0.9499165275459098
20210120,2021,take,20210120:PV2:+1:618,-13.25,True,-19.75,48.0,12.5,0.7813021702838063
20210120,2021,defer,20210120:PV2:+1:618,-13.25,True,0.0,48.0,12.5,0.7813021702838063
20210125,2021,take,20210125:PV2:-1:669,0.0,True,-19.75,99.0,54.25,2.5206896551724136
20210125,2021,defer,20210125:PV2:-1:669,0.0,True,0.0,99.0,54.25,2.5206896551724136
20210127,2021,take,20210127:PV2:-1:612,-10.75,True,-19.75,42.0,9.75,1.4574290484140233
20210127,2021,defer,20210127:PV2:-1:612,-10.75,True,0.0,42.0,9.75,1.4574290484140233
20210128,2021,take,20210128:PV2:+1:605,0.0,True,-19.75,35.0,43.5,0.7799352750809061
20210128,2021,defer,20210128:PV2:+1:605,0.0,True,0.0,35.0,43.5,0.7799352750809061
20210210,2021,defer,20210210:PV2:-1:630,0.0,True,0.0,60.0,35.25,1.3066230580539657
20210222,2021,take,20210222:PV2:-1:637,-10.5,True,-19.75,67.0,8.75,0.7855495772482706
20210222,2021,defer,20210222:PV2:-1:637,-10.5,True,0.0,67.0,8.75,0.7855495772482706
20210223,2021,defer,20210223:PV2:-1:607,-16.0,True,0.0,37.0,15.0,1.592621060722521
20210302,2021,take,20210302:PV2:-1:603,-8.0,True,-19.75,33.0,6.75,0.75
20210302,2021,defer,20210302:PV2:-1:603,-8.0,True,0.0,33.0,6.75,0.75
20210303,2021,take,20210303:PV2:-1:602,0.0,True,-19.75,32.0,27.25,0.9557389347336834
20210303,2021,defer,20210303:PV2:-1:602,0.0,True,0.0,32.0,27.25,0.9557389347336834
20210304,2021,take,20210304:PV2:-1:604,0.0,True,-19.75,34.0,73.75,1.2140921409214092
20210304,2021,defer,20210304:PV2:-1:604,0.0,True,0.0,34.0,73.75,1.2140921409214092
20210309,2021,take,20210309:PV2:+1:602,0.0,True,-19.75,32.0,33.5,0.5937976614133198
20210309,2021,defer,20210309:PV2:+1:602,0.0,True,0.0,32.0,33.5,0.5937976614133198
20210319,2021,take,20210319:PV2:+1:773,-6.25,True,-19.75,203.0,4.75,0.7498844197873324
20210319,2021,defer,20210319:PV2:+1:773,-6.25,True,0.0,203.0,4.75,0.7498844197873324
20210329,2021,take,20210329:PV2:-1:603,0.0,True,-19.75,33.0,22.25,0.5853184248906174
20210329,2021,defer,20210329:PV2:-1:603,0.0,True,0.0,33.0,22.25,0.5853184248906174
20210331,2021,take,20210331:PV2:+1:607,46.5,True,-19.75,37.0,15.25,0.5391304347826087
20210331,2021,defer,20210331:PV2:+1:607,46.5,True,0.0,37.0,15.25,0.5391304347826087
20210415,2021,take,20210415:PV2:+1:638,-5.25,True,-19.75,68.0,4.0,0.40803108808290156
20210415,2021,defer,20210415:PV2:+1:638,-5.25,True,0.0,68.0,4.0,0.40803108808290156
20210423,2021,take,20210423:PV2:+1:602,101.5,True,-19.75,32.0,9.0,0.32231404958677684
20210423,2021,defer,20210423:PV2:+1:602,101.5,True,0.0,32.0,9.0,0.32231404958677684
20210427,2021,defer,20210427:PV2:-1:604,-10.5,True,0.0,34.0,9.5,0.7906976744186046
20210429,2021,take,20210429:PV2:-1:731,-6.0,True,126.25,161.0,4.5,1.9037328094302555
20210429,2021,defer,20210429:PV2:-1:731,-6.0,True,0.0,161.0,4.5,1.9037328094302555
20210504,2021,defer,20210504:PV2:-1:610,-16.25,True,0.0,40.0,15.5,1.4332372718539865
20210510,2021,defer,20210510:PV2:-1:606,0.0,True,0.0,36.0,24.0,0.840244731475187
20210520,2021,defer,20210520:PV2:+1:611,-7.75,True,0.0,41.0,6.5,0.6345238095238095
20210524,2021,defer,20210524:PV2:+1:610,47.5,True,0.0,40.0,12.5,0.49790544584081387
20210604,2021,defer,20210604:PV2:+1:606,-7.25,True,0.0,36.0,6.25,0.8
20210610,2021,defer,20210610:PV2:+1:616,,False,0.0,46.0,17.75,0.9237668161434978
20210617,2021,defer,20210617:PV2:+1:603,0.0,True,0.0,33.0,19.5,0.8278388278388278
20210628,2021,defer,20210628:PV2:+1:608,15.75,True,0.0,38.0,13.0,0.587360594795539
20210709,2021,take,20210709:PV2:+1:659,44.25,True,-19.75,89.0,6.0,0.881808838643371
20210709,2021,defer,20210709:PV2:+1:659,44.25,True,0.0,89.0,6.0,0.881808838643371
20210713,2021,take,20210713:PV2:+1:606,-6.25,True,-19.75,36.0,4.75,0.8057553956834532
20210713,2021,defer,20210713:PV2:+1:606,-6.25,True,0.0,36.0,4.75,0.8057553956834532
20210715,2021,take,20210715:PV2:-1:623,79.75,True,-19.75,53.0,10.5,0.8502994011976048
20210715,2021,defer,20210715:PV2:-1:623,79.75,True,0.0,53.0,10.5,0.8502994011976048
20210727,2021,defer,20210727:PV2:-1:604,0.0,True,0.0,34.0,19.75,0.585232452142206
20210816,2021,take,20210816:PV2:-1:605,18.5,True,-19.75,35.0,15.0,0.7276381909547739
20210816,2021,defer,20210816:PV2:-1:605,18.5,True,0.0,35.0,15.0,0.7276381909547739
20210820,2021,take,20210820:PV2:+1:616,-9.25,True,-19.75,46.0,7.75,0.7452907452907452
20210820,2021,defer,20210820:PV2:+1:616,-9.25,True,0.0,46.0,7.75,0.7452907452907452
20210823,2021,defer,20210823:PV2:+1:602,0.0,True,0.0,32.0,34.25,0.7286821705426356
20210827,2021,take,20210827:PV2:+1:607,62.75,True,-19.75,37.0,11.0,0.7089337175792507
20210827,2021,defer,20210827:PV2:+1:607,62.75,True,0.0,37.0,11.0,0.7089337175792507
20210830,2021,defer,20210830:PV2:+1:602,52.0,True,0.0,32.0,15.5,0.5529715762273901
20210831,2021,defer,20210831:PV2:-1:603,-12.5,True,0.0,33.0,11.0,0.5995085995085995
20210908,2021,defer,20210908:PV2:-1:637,-18.5,True,0.0,67.0,17.0,0.6930875576036867
20210915,2021,defer,20210915:PV2:-1:616,-3.5,True,0.0,46.0,2.5,0.9271889400921659
20210917,2021,defer,20210917:PV2:-1:602,56.75,True,0.0,32.0,15.0,0.744700460829493
20210923,2021,take,20210923:PV2:+1:613,-12.5,True,-19.75,43.0,11.0,0.9132134480062549
20210923,2021,defer,20210923:PV2:+1:613,-12.5,True,0.0,43.0,11.0,0.9132134480062549
20210928,2021,defer,20210928:PV2:-1:606,0.0,True,0.0,36.0,30.5,0.9276315789473685
20211004,2021,defer,20211004:PV2:-1:608,120.25,True,0.0,38.0,15.75,0.936
20211005,2021,take,20211005:PV2:+1:607,112.25,True,-19.75,37.0,6.75,0.5889724310776943
20211005,2021,defer,20211005:PV2:+1:607,112.25,True,0.0,37.0,6.75,0.5889724310776943
20211007,2021,defer,20211007:PV2:+1:610,-17.75,True,0.0,40.0,16.25,0.5716004813477737
20211014,2021,take,20211014:PV2:+1:729,-7.0,True,-19.75,159.0,5.5,0.6914826498422713
20211014,2021,defer,20211014:PV2:+1:729,-7.0,True,0.0,159.0,5.5,0.6914826498422713
20211025,2021,take,20211025:PV2:+1:772,-5.75,True,-19.75,202.0,4.0,1.0531609195402298
20211025,2021,defer,20211025:PV2:+1:772,-5.75,True,0.0,202.0,4.0,1.0531609195402298
20211028,2021,take,20211028:PV2:+1:653,-3.0,True,-19.75,83.0,2.0,0.642754662840746
20211028,2021,defer,20211028:PV2:+1:653,-3.0,True,0.0,83.0,2.0,0.642754662840746
20211102,2021,take,20211102:PV2:+1:604,-6.5,True,-19.75,34.0,5.0,0.6603325415676959
20211102,2021,defer,20211102:PV2:+1:604,-6.5,True,0.0,34.0,5.0,0.6603325415676959
20211104,2021,defer,20211104:PV2:+1:603,47.5,True,0.0,33.0,18.0,0.6698950766747377
20211109,2021,defer,20211109:PV2:-1:603,0.0,True,0.0,33.0,27.75,1.2611464968152866
20211115,2021,take,20211115:PV2:-1:710,-16.5,True,-19.75,140.0,14.75,0.9253945480631277
20211115,2021,defer,20211115:PV2:-1:710,-16.5,True,0.0,140.0,14.75,0.9253945480631277
20211119,2021,take,20211119:PV2:+1:602,-10.0,True,-19.75,32.0,8.5,0.5531914893617021
20211119,2021,defer,20211119:PV2:+1:602,-10.0,True,0.0,32.0,8.5,0.5531914893617021
20211122,2021,defer,20211122:PV2:+1:607,-16.0,True,0.0,37.0,14.5,0.6926406926406926
20211130,2021,take,20211130:PV2:-1:653,0.0,True,-19.75,83.0,73.0,1.2443631931748933
20211130,2021,defer,20211130:PV2:-1:653,0.0,True,0.0,83.0,73.0,1.2443631931748933
20211202,2021,take,20211202:PV2:+1:602,0.0,True,-19.75,32.0,37.0,1.0011614401858304
20211202,2021,defer,20211202:PV2:+1:602,0.0,True,0.0,32.0,37.0,1.0011614401858304
20211203,2021,take,20211203:PV2:-1:602,0.0,True,-19.75,32.0,78.25,1.4078275666477595
20211203,2021,defer,20211203:PV2:-1:602,0.0,True,0.0,32.0,78.25,1.4078275666477595
20211207,2021,take,20211207:PV2:+1:607,85.25,True,-19.75,37.0,11.0,0.4897139989964877
20211207,2021,defer,20211207:PV2:+1:607,85.25,True,0.0,37.0,11.0,0.4897139989964877
20211216,2021,take,20211216:PV2:-1:608,0.0,True,-19.75,38.0,24.25,0.9075785582255084
20211216,2021,defer,20211216:PV2:-1:608,0.0,True,0.0,38.0,24.25,0.9075785582255084
20211227,2021,defer,20211227:PV2:+1:612,-4.5,True,0.0,42.0,2.75,0.46320346320346323
20220104,2022,take,20220104:PV2:-1:622,-15.5,True,-19.75,52.0,14.25,0.6606640405177265
20220104,2022,defer,20220104:PV2:-1:622,-15.5,True,0.0,52.0,14.25,0.6606640405177265
20220110,2022,defer,20220110:PV2:-1:602,0.0,True,0.0,32.0,43.25,0.731827111984283
20220119,2022,take,20220119:PV2:+1:605,0.0,True,-19.75,35.0,37.0,0.5121951219512195
20220119,2022,defer,20220119:PV2:+1:605,0.0,True,0.0,35.0,37.0,0.5121951219512195
20220120,2022,take,20220120:PV2:+1:602,0.0,True,-19.75,32.0,30.0,0.5652173913043478
20220120,2022,defer,20220120:PV2:+1:602,0.0,True,0.0,32.0,30.0,0.5652173913043478
20220121,2022,take,20220121:PV2:-1:602,0.0,True,-19.75,32.0,60.75,0.8631043256997456
20220121,2022,defer,20220121:PV2:-1:602,0.0,True,0.0,32.0,60.75,0.8631043256997456
20220125,2022,take,20220125:PV2:-1:602,0.0,True,-19.75,32.0,63.5,0.8105691056910569
20220125,2022,defer,20220125:PV2:-1:602,0.0,True,0.0,32.0,63.5,0.8105691056910569
20220128,2022,defer,20220128:PV2:-1:602,0.0,True,0.0,32.0,47.0,0.6580557443915703
20220128,2022,take,20220128:PV2:+1:684,-19.0,True,-19.75,114.0,19.0,1.0550645819170632
20220128,2022,defer,20220128:PV2:+1:684,-19.0,True,0.0,114.0,19.0,1.0550645819170632
20220131,2022,take,20220131:PV2:+1:607,0.0,True,-19.75,37.0,40.0,0.6991762767710049
20220131,2022,defer,20220131:PV2:+1:607,0.0,True,0.0,37.0,40.0,0.6991762767710049
20220216,2022,defer,20220216:PV2:-1:603,0.0,True,0.0,33.0,23.0,0.351875808538163
20220217,2022,take,20220217:PV2:-1:626,-11.25,True,-19.75,56.0,10.0,0.39327296248382926
20220217,2022,defer,20220217:PV2:-1:626,-11.25,True,0.0,56.0,10.0,0.39327296248382926
20220218,2022,take,20220218:PV2:-1:636,-11.0,True,-19.75,66.0,8.5,0.4343042071197411
20220218,2022,defer,20220218:PV2:-1:636,-11.0,True,0.0,66.0,8.5,0.4343042071197411
20220222,2022,take,20220222:PV2:+1:603,-18.0,True,-19.75,33.0,16.75,0.7082388510959939
20220222,2022,defer,20220222:PV2:+1:603,-18.0,True,0.0,33.0,16.75,0.7082388510959939
20220224,2022,take,20220224:PV2:+1:834,-8.25,True,-19.75,264.0,8.0,1.9417989417989419
20220224,2022,defer,20220224:PV2:+1:834,-8.25,True,0.0,264.0,8.0,1.9417989417989419
20220304,2022,take,20220304:PV2:-1:618,0.0,True,-19.75,48.0,22.75,0.5626822157434402
20220304,2022,defer,20220304:PV2:-1:618,0.0,True,0.0,48.0,22.75,0.5626822157434402
20220307,2022,take,20220307:PV2:-1:609,132.25,True,-19.75,39.0,17.75,0.6985462892119357
20220307,2022,defer,20220307:PV2:-1:609,132.25,True,0.0,39.0,17.75,0.6985462892119357
20220322,2022,take,20220322:PV2:+1:609,0.0,True,-19.75,39.0,25.5,0.4434359805510535
20220322,2022,defer,20220322:PV2:+1:609,0.0,True,0.0,39.0,25.5,0.4434359805510535
20220331,2022,defer,20220331:PV2:-1:604,-15.5,True,0.0,34.0,15.0,0.400161355385236
20220404,2022,take,20220404:PV2:+1:603,-12.0,True,-19.75,33.0,10.5,0.5972625466611364
